bit_num,problem,mode,seed,Objective value,Solving time,num_generators
0,300,scip_knapsack,0,-39065015248,3600.014036,640
0,300,scip_knapsack,1,-39065015248,3600.016918,640
0,300,scip_knapsack,2,-39065015248,3600.015842,640
0,300,scip_knapsack,3,-39065015248,3600.009513,640
0,300,scip_knapsack,4,-39065015248,3600.006992,640
0,301,scip_knapsack,0,-44398716454,3600.018648,640
0,301,scip_knapsack,1,-44398716454,3600.011874,640
0,301,scip_knapsack,2,-44398716454,3600.029068,640
0,301,scip_knapsack,3,-44398716454,3600.022819,640
0,301,scip_knapsack,4,-44398716454,3600.027865,640
0,302,scip_knapsack,0,-46302576367,3600.003625,640
0,302,scip_knapsack,1,-46302576198,3600.013147,640
0,302,scip_knapsack,2,-46302575073,3600.000785,640
0,302,scip_knapsack,3,-46302576367,3600.01033,640
0,302,scip_knapsack,4,-46302576304,3600.035534,640
0,303,scip_knapsack,0,-43764885693,3600.006343,640
0,303,scip_knapsack,1,-43764885684,3600.004479,640
0,303,scip_knapsack,2,-43764885694,3600.004951,640
0,303,scip_knapsack,3,-43764885866,3600.012785,640
0,303,scip_knapsack,4,-43764885904,3600.188099,640
0,304,scip_knapsack,0,-43633064520,3600.052231,640
0,304,scip_knapsack,1,-43633064520,3600.058507,640
0,304,scip_knapsack,2,-43633064519,3600.034108,640
0,304,scip_knapsack,3,-43633064520,3600.060886,640
0,304,scip_knapsack,4,-43633064519,3600.037889,640
0,305,scip_knapsack,0,-41280783164,3600.037225,640
0,305,scip_knapsack,1,-41280783164,3600.02468,640
0,305,scip_knapsack,2,-41280783164,3600.105627,640
0,305,scip_knapsack,3,-41280783164,3600.017434,640
0,305,scip_knapsack,4,-41280783164,3600.075146,640
0,306,scip_knapsack,0,-41673997215,3600.011409,640
0,306,scip_knapsack,1,-41673997216,3600.006503,640
0,306,scip_knapsack,2,-41673997215,3600.007963,640
0,306,scip_knapsack,3,-41673997216,3600.021025,640
0,306,scip_knapsack,4,-41673997187,3600.00149,640
0,307,scip_knapsack,0,-43110285021,105.33747,640
0,307,scip_knapsack,1,-43110285021,757.701924,640
0,307,scip_knapsack,2,-43110285021,85.243107,640
0,307,scip_knapsack,3,-43110285021,3600.017336,640
0,307,scip_knapsack,4,-43110285021,3600.000657,640
0,308,scip_knapsack,0,-42469967722,3600.017692,640
0,308,scip_knapsack,1,-42469967722,3600.02233,640
0,308,scip_knapsack,2,-42469967722,3600.010755,640
0,308,scip_knapsack,3,-42469967722,3600.015562,640
0,308,scip_knapsack,4,-42469969751,3600.017776,640
