bit_num,problem,mode,seed,Objective value,Solving time,num_generators
0,300,scip_no_symmetry,0,-39065015248,3600.021525,0
0,300,scip_no_symmetry,1,-39065015248,3600.014482,0
0,300,scip_no_symmetry,2,-39065015248,3600.030196,0
0,300,scip_no_symmetry,3,-39065015248,3600.00945,0
0,300,scip_no_symmetry,4,-39065015248,3600.020496,0
0,301,scip_no_symmetry,0,-44398716454,3600.012899,0
0,301,scip_no_symmetry,1,-44398716454,3600.027574,0
0,301,scip_no_symmetry,2,-44398716454,3600.027958,0
0,301,scip_no_symmetry,3,-44398716454,3600.027289,0
0,301,scip_no_symmetry,4,-44398716454,3600.032058,0
0,302,scip_no_symmetry,0,-46302576270,3600.002151,0
0,302,scip_no_symmetry,1,-46302576191,3600.282509,0
0,302,scip_no_symmetry,2,-46302575152,3600.000653,0
0,302,scip_no_symmetry,3,-46302576367,3600.010449,0
0,302,scip_no_symmetry,4,-46302576367,3600.0191,0
0,303,scip_no_symmetry,0,-43764885830,3600.006669,0
0,303,scip_no_symmetry,1,-43764885863,3600.001587,0
0,303,scip_no_symmetry,2,-43764885963,3600.006699,0
0,303,scip_no_symmetry,3,-43764886091,3600.004411,0
0,303,scip_no_symmetry,4,-43764879200,3600.002256,0
0,304,scip_no_symmetry,0,-43633064520,3600.053716,0
0,304,scip_no_symmetry,1,-43633064520,3600.047792,0
0,304,scip_no_symmetry,2,-43633064519,3600.036172,0
0,304,scip_no_symmetry,3,-43633064520,3600.064072,0
0,304,scip_no_symmetry,4,-43633064513,3600.050062,0
0,305,scip_no_symmetry,0,-41280783214,3600.059872,0
0,305,scip_no_symmetry,1,-41280783214,3600.010402,0
0,305,scip_no_symmetry,2,-41280783214,3600.028947,0
0,305,scip_no_symmetry,3,-41280783214,3600.047966,0
0,305,scip_no_symmetry,4,-41280783214,3600.044288,0
0,306,scip_no_symmetry,0,-41673997215,3600.004677,0
0,306,scip_no_symmetry,1,-41673997177,3600.006907,0
0,306,scip_no_symmetry,2,-41673997175,3600.010422,0
0,306,scip_no_symmetry,3,-41673997216,3600.012661,0
0,306,scip_no_symmetry,4,-41673997216,3600.11123,0
0,307,scip_no_symmetry,0,-43110285021,57.671349,0
0,307,scip_no_symmetry,1,-43110285021,61.133125,0
0,307,scip_no_symmetry,2,-43110285021,60.708951,0
0,307,scip_no_symmetry,3,-43110285021,61.319006,0
0,307,scip_no_symmetry,4,-43110285021,59.90389,0
0,308,scip_no_symmetry,0,-42469967722,3600.006212,0
0,308,scip_no_symmetry,1,-42469967722,3600.013297,0
0,308,scip_no_symmetry,2,-42469967722,3600.018032,0
0,308,scip_no_symmetry,3,-42469967722,3600.01382,0
0,308,scip_no_symmetry,4,-42469967722,3600.015564,0
0,309,scip_no_symmetry,0,-42530607701,3600.030546,0
0,309,scip_no_symmetry,1,-42530607701,3600.013656,0
0,309,scip_no_symmetry,2,-42530607701,3600.023103,0
0,309,scip_no_symmetry,3,-42530607701,3600.02443,0
0,309,scip_no_symmetry,4,-42530607701,3600.024745,0
0,310,scip_no_symmetry,0,-42448682413,106.370211,0
0,310,scip_no_symmetry,1,-42448682413,247.292728,0
0,310,scip_no_symmetry,2,-42448682413,107.45809,0
0,310,scip_no_symmetry,3,-42448682413,245.80936,0
0,310,scip_no_symmetry,4,-42448682413,194.575295,0
0,311,scip_no_symmetry,0,-41213314778,3600.007089,0
0,311,scip_no_symmetry,1,-41213314803,3600.019114,0
0,311,scip_no_symmetry,2,-41213314803,3600.013667,0
0,311,scip_no_symmetry,3,-41213314803,3600.014787,0
0,311,scip_no_symmetry,4,-41213314803,3600.013553,0
0,312,scip_no_symmetry,0,-44089950179,3600.029378,0
0,312,scip_no_symmetry,1,-44089950179,3600.035466,0
0,312,scip_no_symmetry,2,-44089950179,3600.049535,0
0,312,scip_no_symmetry,3,-44089950179,3600.051868,0
0,312,scip_no_symmetry,4,-44089950179,3600.099145,0
0,313,scip_no_symmetry,0,-41582492986,212.371871,0
0,313,scip_no_symmetry,1,-41582492986,126.114346,0
0,313,scip_no_symmetry,2,-41582492986,216.435134,0
0,313,scip_no_symmetry,3,-41582492986,253.058878,0
0,313,scip_no_symmetry,4,-41582492986,123.600874,0
0,314,scip_no_symmetry,0,-41933671629,87.298683,0
0,314,scip_no_symmetry,1,-41933671629,91.374949,0
0,314,scip_no_symmetry,2,-41933671629,87.853495,0
0,314,scip_no_symmetry,3,-41933671629,88.85682,0
0,314,scip_no_symmetry,4,-41933671629,86.287986,0
0,315,scip_no_symmetry,0,-40850919494,137.953226,0
0,315,scip_no_symmetry,1,-40850919494,138.802049,0
0,315,scip_no_symmetry,2,-40850919494,136.674589,0
0,315,scip_no_symmetry,3,-40850919494,139.509564,0
0,315,scip_no_symmetry,4,-40850919494,138.305986,0
0,316,scip_no_symmetry,0,-45739279444,2848.753384,0
0,316,scip_no_symmetry,1,-45739279444,2625.887216,0
0,316,scip_no_symmetry,2,-45739279444,2594.955405,0
0,316,scip_no_symmetry,3,-45739279444,2816.230417,0
0,316,scip_no_symmetry,4,-45739279444,2884.975019,0
0,317,scip_no_symmetry,0,-40863018445,3600.001648,0
0,317,scip_no_symmetry,1,-40863018435,3600.006582,0
0,317,scip_no_symmetry,2,-40863018433,3600.006071,0
0,317,scip_no_symmetry,3,-40863018434,3600.006441,0
0,317,scip_no_symmetry,4,-40863018430,3600.010978,0
0,318,scip_no_symmetry,0,-37454897259,0.65494,0
0,318,scip_no_symmetry,1,-37454897259,0.65505,0
0,318,scip_no_symmetry,2,-37454897259,0.7104309999999999,0
0,318,scip_no_symmetry,3,-37454897259,0.7198009999999999,0
0,318,scip_no_symmetry,4,-37454897259,0.72353,0
0,319,scip_no_symmetry,0,-41488711643,3600.022144,0
0,319,scip_no_symmetry,1,-41488711643,3600.007107,0
0,319,scip_no_symmetry,2,-41488711643,3600.011747,0
0,319,scip_no_symmetry,3,-41488711643,3600.01133,0
0,319,scip_no_symmetry,4,-41488711643,3600.013271,0
0,320,scip_no_symmetry,0,-62642381924,3600.056024,0
0,320,scip_no_symmetry,1,-62642381927,3600.040441,0
0,320,scip_no_symmetry,2,-62642381927,3600.037947,0
0,320,scip_no_symmetry,3,-62642381919,3600.057828,0
0,320,scip_no_symmetry,4,-62642381927,3600.048892,0
0,321,scip_no_symmetry,0,-64775431465,3600.0469,0
0,321,scip_no_symmetry,1,-64775431465,3600.01598,0
0,321,scip_no_symmetry,2,-64775431465,3600.022903,0
0,321,scip_no_symmetry,3,-64775431465,3600.006808,0
0,321,scip_no_symmetry,4,-64775431465,3600.026332,0
0,322,scip_no_symmetry,0,-55539680665,3600.006977,0
0,322,scip_no_symmetry,1,-55539680665,3600.035674,0
0,322,scip_no_symmetry,2,-55539680673,3600.021706,0
0,322,scip_no_symmetry,3,-55539680684,3600.034928,0
0,322,scip_no_symmetry,4,-55539680684,317.808911,0
0,323,scip_no_symmetry,0,-57178270650,3600.290325,0
0,323,scip_no_symmetry,1,-57178270488,3600.000417,0
0,323,scip_no_symmetry,2,-57178270635,3600.179048,0
0,323,scip_no_symmetry,3,-57178270623,3600.195829,0
0,323,scip_no_symmetry,4,-57178270650,3600.068077,0
0,324,scip_no_symmetry,0,-65137655936,3600.024179,0
0,324,scip_no_symmetry,1,-65137655936,3600.021006,0
0,324,scip_no_symmetry,2,-65137655936,3600.041134,0
0,324,scip_no_symmetry,3,-65137655936,3600.044475,0
0,324,scip_no_symmetry,4,-65137655936,3600.037379,0
0,325,scip_no_symmetry,0,-61639121411,3600.050126,0
0,325,scip_no_symmetry,1,-61639121308,3600.016634,0
0,325,scip_no_symmetry,2,-61639121411,3600.061799,0
0,325,scip_no_symmetry,3,-61639121308,3600.041215,0
0,325,scip_no_symmetry,4,-61639121411,3600.031409,0
0,326,scip_no_symmetry,0,-61108237248,318.722734,0
0,326,scip_no_symmetry,1,-61108237248,306.905285,0
0,326,scip_no_symmetry,2,-61108237248,313.289293,0
0,326,scip_no_symmetry,3,-61108237248,318.626572,0
0,326,scip_no_symmetry,4,-61108237248,307.09989,0
0,327,scip_no_symmetry,0,-64092747727,3600.013763,0
0,327,scip_no_symmetry,1,-64092747727,3600.022572,0
0,327,scip_no_symmetry,2,-64092747727,3600.024429,0
0,327,scip_no_symmetry,3,-64092747727,3600.0399,0
0,327,scip_no_symmetry,4,-64092747727,3600.021034,0
0,328,scip_no_symmetry,0,-64258582865,3600.051893,0
0,328,scip_no_symmetry,1,-64258582865,3600.021618,0
0,328,scip_no_symmetry,2,-64258582865,3600.016269,0
0,328,scip_no_symmetry,3,-64258582865,3600.031597,0
0,328,scip_no_symmetry,4,-64258582865,3600.039096,0
0,329,scip_no_symmetry,0,-62253064321,179.124271,0
0,329,scip_no_symmetry,1,-62253064321,187.556646,0
0,329,scip_no_symmetry,2,-62253064321,1483.776161,0
0,329,scip_no_symmetry,3,-62253064321,1232.611906,0
0,329,scip_no_symmetry,4,-62253064321,1025.24389,0
0,330,scip_no_symmetry,0,-64425369836,142.927153,0
0,330,scip_no_symmetry,1,-64425369836,140.535599,0
0,330,scip_no_symmetry,2,-64425369836,145.120317,0
0,330,scip_no_symmetry,3,-64425369836,143.335674,0
0,330,scip_no_symmetry,4,-64425369836,153.115031,0
