Column1,bit_num,problem,mode,seed,Objective value,Solving time,Problem,num_generators
536,2,307,scip_no_symmetry,1,-42947816676,212.250564,knapsack_clustered_n100000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1.op,0
534,2,307,scip_no_symmetry,2,-42947766645,224.387809,knapsack_clustered_n100000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1.op,0
537,2,307,scip_no_symmetry,3,-42947738885,223.989611,knapsack_clustered_n100000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1.op,0
540,2,307,scip_no_symmetry,4,-42947816676,211.988612,knapsack_clustered_n100000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1.op,0
539,2,308,scip_no_symmetry,0,-42345755937,158.923769,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0.op,0
541,2,308,scip_no_symmetry,1,-42345755937,149.855605,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0.op,0
543,2,308,scip_no_symmetry,2,-42345755937,158.601352,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0.op,0
542,2,308,scip_no_symmetry,3,-42345755937,164.408315,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0.op,0
544,2,308,scip_no_symmetry,4,-42345755937,165.327479,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0.op,0
545,2,309,scip_no_symmetry,0,-42414436656,63.598999,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1.op,0
546,2,309,scip_no_symmetry,1,-42414438671,69.905702,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1.op,0
547,2,309,scip_no_symmetry,2,-42414438671,69.81234,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1.op,0
549,2,309,scip_no_symmetry,3,-42414436656,69.847071,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1.op,0
550,2,309,scip_no_symmetry,4,-42414436656,70.825344,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1.op,0
548,2,310,scip_no_symmetry,0,-42309498930,264.990066,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0.op,0
551,2,310,scip_no_symmetry,1,-42309498930,254.133121,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0.op,0
552,2,310,scip_no_symmetry,2,-42309498930,252.093066,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0.op,0
556,2,310,scip_no_symmetry,3,-42309498930,259.615766,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0.op,0
554,2,310,scip_no_symmetry,4,-42309498930,257.842028,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0.op,0
555,2,311,scip_no_symmetry,0,-41003934192,90.494741,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1.op,0
553,2,311,scip_no_symmetry,1,-41003934192,86.025682,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1.op,0
558,2,311,scip_no_symmetry,2,-41003934192,93.205333,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1.op,0
557,2,311,scip_no_symmetry,3,-41003934192,83.914338,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1.op,0
560,2,311,scip_no_symmetry,4,-41003934192,89.008738,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1.op,0
561,2,312,scip_no_symmetry,0,-43969965225,91.048123,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0.op,0
559,2,312,scip_no_symmetry,1,-43969965225,95.094925,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0.op,0
563,2,312,scip_no_symmetry,2,-43969965225,92.655197,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0.op,0
562,2,312,scip_no_symmetry,3,-43969965225,93.135854,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0.op,0
565,2,312,scip_no_symmetry,4,-43969965225,94.648946,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0.op,0
564,2,313,scip_no_symmetry,0,-41467553339,118.91692,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1.op,0
569,2,313,scip_no_symmetry,1,-41467479716,117.108946,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1.op,0
568,2,313,scip_no_symmetry,2,-41467553339,114.718213,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1.op,0
567,2,313,scip_no_symmetry,3,-41467553339,122.554566,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1.op,0
566,2,313,scip_no_symmetry,4,-41467479716,116.017308,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1.op,0
570,2,314,scip_no_symmetry,0,-41811328346,115.393862,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0.op,0
571,2,314,scip_no_symmetry,1,-41811328346,119.254685,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0.op,0
573,2,314,scip_no_symmetry,2,-41811328346,122.542391,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0.op,0
574,2,314,scip_no_symmetry,3,-41811328346,116.084086,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0.op,0
572,2,314,scip_no_symmetry,4,-41811328346,118.647403,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0.op,0
575,2,315,scip_no_symmetry,0,-40745890127,78.69541100000001,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1.op,0
576,2,315,scip_no_symmetry,1,-40745890127,79.338441,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1.op,0
580,2,315,scip_no_symmetry,2,-40745890127,72.470348,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1.op,0
579,2,315,scip_no_symmetry,3,-40745888274,80.112971,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1.op,0
578,2,315,scip_no_symmetry,4,-40745890127,78.006396,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1.op,0
577,2,316,scip_no_symmetry,0,-45659716463,112.221048,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0.op,0
584,2,316,scip_no_symmetry,1,-45659716463,108.504225,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0.op,0
581,2,316,scip_no_symmetry,2,-45659716463,115.529316,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0.op,0
582,2,316,scip_no_symmetry,3,-45659716463,113.070518,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0.op,0
583,2,316,scip_no_symmetry,4,-45659716463,111.052847,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0.op,0
