Column1,bit_num,problem,mode,seed,Objective value,Solving time,Problem,num_generators
593,2,232,cp_no_symmetry,3,187600000,3.667221933,facLoc_100_500_1_1,0
594,2,232,cp_no_symmetry,2,188100000,2.8967771680000003,facLoc_100_500_1_1,0
595,2,232,cp_no_symmetry,4,187700000,10.031453306,facLoc_100_500_1_1,0
596,2,232,cp_no_symmetry,1,187600000,3.0296286450000003,facLoc_100_500_1_1,0
597,2,233,cp_no_symmetry,0,186343000,7.137754411,facLoc_100_500_1_3,0
598,2,233,cp_no_symmetry,2,186167000,4.722761106,facLoc_100_500_1_3,0
599,2,233,cp_no_symmetry,1,185916000,5.671577288,facLoc_100_500_1_3,0
600,2,234,cp_no_symmetry,1,186745800,7.781550847,facLoc_100_500_1_5,0
601,2,234,cp_no_symmetry,0,185467710,7.293875217,facLoc_100_500_1_5,0
602,2,233,cp_no_symmetry,4,186343000,5.458630132000001,facLoc_100_500_1_3,0
603,2,233,cp_no_symmetry,3,186508000,5.362631391000001,facLoc_100_500_1_3,0
604,2,234,cp_no_symmetry,2,186475940,5.626264606,facLoc_100_500_1_5,0
605,2,234,cp_no_symmetry,4,186580600,7.451467062000001,facLoc_100_500_1_5,0
606,2,234,cp_no_symmetry,3,185467710,8.228013431,facLoc_100_500_1_5,0
607,2,235,cp_no_symmetry,2,187676140,7.159646489,facLoc_100_500_1_8,0
608,2,235,cp_no_symmetry,1,187331838,5.653164695,facLoc_100_500_1_8,0
609,2,235,cp_no_symmetry,3,187117087,8.987639464,facLoc_100_500_1_8,0
610,2,235,cp_no_symmetry,0,187281290,5.472210069,facLoc_100_500_1_8,0
611,2,235,cp_no_symmetry,4,187195063,5.455975639,facLoc_100_500_1_8,0
612,2,236,cp_no_symmetry,2,138600000,0.566049443,facLoc_100_50_2_1,0
613,2,236,cp_no_symmetry,0,139900000,0.371626605,facLoc_100_50_2_1,0
614,2,236,cp_no_symmetry,1,139200000,0.386852466,facLoc_100_50_2_1,0
615,2,236,cp_no_symmetry,3,139400000,0.6137168470000001,facLoc_100_50_2_1,0
616,2,236,cp_no_symmetry,4,138800000,0.5691356940000001,facLoc_100_50_2_1,0
617,2,237,cp_no_symmetry,1,138518000,0.3805437330000001,facLoc_100_50_2_3,0
618,2,237,cp_no_symmetry,0,137118000,0.939953285,facLoc_100_50_2_3,0
619,2,237,cp_no_symmetry,2,138421000,0.479545547,facLoc_100_50_2_3,0
620,2,238,cp_no_symmetry,0,120993910,0.7850983840000001,facLoc_100_50_3_5,0
621,2,237,cp_no_symmetry,3,137788000,0.451323106,facLoc_100_50_2_3,0
622,2,237,cp_no_symmetry,4,138105000,0.44524252,facLoc_100_50_2_3,0
623,2,238,cp_no_symmetry,1,120970990,3600.122869144,facLoc_100_50_3_5,0
624,2,238,cp_no_symmetry,2,121474530,2.02353999,facLoc_100_50_3_5,0
625,2,238,cp_no_symmetry,3,120357090,3600.0630340280004,facLoc_100_50_3_5,0
626,2,238,cp_no_symmetry,4,121219420,1.323607815,facLoc_100_50_3_5,0
627,2,239,cp_no_symmetry,1,120850883,3600.032612977,facLoc_100_50_3_8,0
628,2,239,cp_no_symmetry,0,120499417,3600.5442642430003,facLoc_100_50_3_8,0
629,2,239,cp_no_symmetry,2,121037633,1.351834384,facLoc_100_50_3_8,0
630,2,239,cp_no_symmetry,3,121007245,3600.030747144,facLoc_100_50_3_8,0
631,2,240,cp_no_symmetry,1,1370405000,158.788147302,facLoc_1500_100_20_3,0
632,2,240,cp_no_symmetry,0,1367414000,77.70826392900001,facLoc_1500_100_20_3,0
633,2,240,cp_no_symmetry,2,1371776000,70.81605201500001,facLoc_1500_100_20_3,0
634,2,239,cp_no_symmetry,4,120769980,3600.079113818,facLoc_100_50_3_8,0
635,2,240,cp_no_symmetry,3,1368994000,71.64859199700001,facLoc_1500_100_20_3,0
636,2,241,cp_no_symmetry,0,1367730430,59.695566142,facLoc_1500_100_20_5,0
637,2,240,cp_no_symmetry,4,1369530000,153.310756879,facLoc_1500_100_20_3,0
638,2,241,cp_no_symmetry,2,1368725610,58.821934676000005,facLoc_1500_100_20_5,0
639,2,241,cp_no_symmetry,4,1369221130,39.835048962,facLoc_1500_100_20_5,0
640,2,241,cp_no_symmetry,3,1369201840,80.630609856,facLoc_1500_100_20_5,0
641,2,241,cp_no_symmetry,1,1367093320,71.494824406,facLoc_1500_100_20_5,0
642,2,242,cp_no_symmetry,1,1356710321,112.521488253,facLoc_1500_100_24_8,0
643,2,242,cp_no_symmetry,0,1357516027,184.596427163,facLoc_1500_100_24_8,0
644,2,242,cp_no_symmetry,3,1356924851,95.070148606,facLoc_1500_100_24_8,0
645,2,242,cp_no_symmetry,2,1359994510,81.11340826700001,facLoc_1500_100_24_8,0
646,2,243,cp_no_symmetry,1,1372000000,25.328103397000003,facLoc_1500_100_26_1,0
