Column1,bit_num,problem,mode,seed,Objective value,Solving time,Problem,num_generators
905,2,10,scip_no_symmetry,4,-11608324,796.092535,bab5,0
904,2,11,scip_no_symmetry,0,-86187590,3600.011339,bab6,0
906,2,11,scip_no_symmetry,1,-5909260,3600.092613,bab6,0
907,2,11,scip_no_symmetry,2,-5977671,3600.010024,bab6,0
909,2,11,scip_no_symmetry,3,-81708522,3600.016287,bab6,0
908,2,11,scip_no_symmetry,4,-90401409,3600.005105,bab6,0
910,2,12,scip_no_symmetry,0,1479860,3600.000934,co-100,0
912,2,12,scip_no_symmetry,1,1479958,3600.001055,co-100,0
911,2,12,scip_no_symmetry,2,1530514,3601.345555,co-100,0
913,2,12,scip_no_symmetry,3,1480984,3457.685878,co-100,0
915,2,12,scip_no_symmetry,4,1481443,3600.001492,co-100,0
914,2,13,scip_no_symmetry,0,3403482,3600.027392,ds-big,0
918,2,13,scip_no_symmetry,1,3403482,3600.005025,ds-big,0
916,2,13,scip_no_symmetry,2,3403482,3600.018821,ds-big,0
917,2,13,scip_no_symmetry,3,3403482,3600.006589,ds-big,0
920,2,13,scip_no_symmetry,4,3403482,3600.032396,ds-big,0
921,2,14,scip_no_symmetry,0,1677866,3600.003005,ds,0
919,2,14,scip_no_symmetry,1,1587134,3600.007206,ds,0
925,2,14,scip_no_symmetry,2,1371674,3600.011804,ds,0
923,2,14,scip_no_symmetry,3,1850637,3600.004892,ds,0
922,2,14,scip_no_symmetry,4,2221050,3600.002186,ds,0
924,2,15,scip_no_symmetry,0,93958,1893.41846,eilC76-2,0
926,2,15,scip_no_symmetry,1,93958,1795.129841,eilC76-2,0
928,2,15,scip_no_symmetry,2,99716,2409.940555,eilC76-2,0
927,2,15,scip_no_symmetry,3,93958,2214.939243,eilC76-2,0
931,2,15,scip_no_symmetry,4,99716,1458.82778,eilC76-2,0
930,2,16,scip_no_symmetry,0,207044,6.025371,irp,0
929,2,16,scip_no_symmetry,1,206623,6.574155,irp,0
934,2,16,scip_no_symmetry,2,207044,6.640911,irp,0
933,2,16,scip_no_symmetry,3,205931,5.471477,irp,0
932,2,16,scip_no_symmetry,4,207049,6.554934,irp,0
936,2,19,scip_no_symmetry,0,-176967251,45.782768,mine-166-5,0
937,2,19,scip_no_symmetry,1,-176967251,50.309477,mine-166-5,0
935,2,19,scip_no_symmetry,2,-176967251,54.137653,mine-166-5,0
940,2,19,scip_no_symmetry,3,-176967251,57.143194,mine-166-5,0
938,2,19,scip_no_symmetry,4,-176967251,48.550924,mine-166-5,0
939,2,20,scip_no_symmetry,0,-212281542,124.92993,mine-90-10,0
941,2,20,scip_no_symmetry,1,-212281542,160.216516,mine-90-10,0
943,2,20,scip_no_symmetry,2,-212281542,201.826529,mine-90-10,0
942,2,20,scip_no_symmetry,3,-212281542,180.922041,mine-90-10,0
944,2,20,scip_no_symmetry,4,-212281542,280.003029,mine-90-10,0
947,2,21,scip_no_symmetry,0,52800,15.880901,n2seq36f,0
945,2,21,scip_no_symmetry,1,52600,14.271409,n2seq36f,0
946,2,21,scip_no_symmetry,2,52600,13.55224,n2seq36f,0
950,2,21,scip_no_symmetry,3,52600,16.08321,n2seq36f,0
949,2,21,scip_no_symmetry,4,52600,15.955253,n2seq36f,0
948,2,22,scip_no_symmetry,0,52800,137.663705,n2seq36q,0
951,2,22,scip_no_symmetry,1,52600,56.100475,n2seq36q,0
952,2,22,scip_no_symmetry,2,52800,124.23238,n2seq36q,0
953,2,22,scip_no_symmetry,3,52800,115.982123,n2seq36q,0
954,2,22,scip_no_symmetry,4,52600,121.036893,n2seq36q,0
956,2,23,scip_no_symmetry,0,36609,0.35995499999999997,neos-1516309,0
955,2,23,scip_no_symmetry,1,36609,0.380897,neos-1516309,0
960,2,23,scip_no_symmetry,2,36409,0.410068,neos-1516309,0
958,2,23,scip_no_symmetry,3,36609,0.34846,neos-1516309,0
957,2,23,scip_no_symmetry,4,36609,0.323621,neos-1516309,0
959,2,24,scip_no_symmetry,0,324736,0.90545,neos-1599274,0
961,2,24,scip_no_symmetry,1,322816,1.029229,neos-1599274,0
965,2,24,scip_no_symmetry,2,322676,0.8456509999999999,neos-1599274,0
962,2,24,scip_no_symmetry,3,322816,0.912125,neos-1599274,0
963,2,24,scip_no_symmetry,4,324816,0.885945,neos-1599274,0
964,2,25,scip_no_symmetry,0,28298,3109.521019,neos-2328163-agri,0
968,2,25,scip_no_symmetry,1,28298,1879.471692,neos-2328163-agri,0
967,2,25,scip_no_symmetry,2,28298,3070.695007,neos-2328163-agri,0
966,2,25,scip_no_symmetry,3,28298,1878.593145,neos-2328163-agri,0
971,2,25,scip_no_symmetry,4,28298,1795.882431,neos-2328163-agri,0
969,2,26,scip_no_symmetry,0,597201,3600.000558,neos-4954274-beardy,0
970,2,26,scip_no_symmetry,1,-5849163,3600.001169,neos-4954274-beardy,0
974,2,26,scip_no_symmetry,2,-6442673,3600.000992,neos-4954274-beardy,0
972,2,26,scip_no_symmetry,3,-4097682,3600.001164,neos-4954274-beardy,0
973,2,26,scip_no_symmetry,4,-3654215,3600.002316,neos-4954274-beardy,0
975,2,27,scip_no_symmetry,0,0,2920.323946,neos-5129192-manaia,0
977,2,27,scip_no_symmetry,1,0,3600.012864,neos-5129192-manaia,0
976,2,27,scip_no_symmetry,2,0,3600.01446,neos-5129192-manaia,0
980,2,27,scip_no_symmetry,3,0,3600.01555,neos-5129192-manaia,0
979,2,27,scip_no_symmetry,4,0,3600.009643,neos-5129192-manaia,0
978,2,28,scip_no_symmetry,0,6343416,1.561205,neos-633273,0
981,2,28,scip_no_symmetry,1,6343416,0.459622,neos-633273,0
982,2,28,scip_no_symmetry,2,6343416,0.484221,neos-633273,0
983,2,28,scip_no_symmetry,3,6343416,0.5343789999999999,neos-633273,0
985,2,28,scip_no_symmetry,4,6343416,0.45373,neos-633273,0
984,2,29,scip_no_symmetry,0,1855041,59.062833,neos-780889,0
986,2,29,scip_no_symmetry,1,1854987,57.546123,neos-780889,0
989,2,29,scip_no_symmetry,2,1855040,52.646412,neos-780889,0
988,2,29,scip_no_symmetry,3,1854987,221.828726,neos-780889,0
987,2,29,scip_no_symmetry,4,1854987,230.598428,neos-780889,0
992,2,30,scip_no_symmetry,0,26048,49.85694,neos-820879,0
990,2,30,scip_no_symmetry,1,26156,50.921452,neos-820879,0
991,2,30,scip_no_symmetry,2,26176,41.52687,neos-820879,0
994,2,30,scip_no_symmetry,3,26085,157.268737,neos-820879,0
993,2,30,scip_no_symmetry,4,26283,178.920161,neos-820879,0
995,2,31,scip_no_symmetry,0,0,718.126965,neos-827015,0
997,2,31,scip_no_symmetry,1,0,383.923353,neos-827015,0
996,2,31,scip_no_symmetry,2,0,440.345068,neos-827015,0
998,2,31,scip_no_symmetry,3,0,505.852546,neos-827015,0
1000,2,31,scip_no_symmetry,4,0,352.974376,neos-827015,0
1001,2,32,scip_no_symmetry,0,0,103.469454,neos-829552,0
999,2,32,scip_no_symmetry,1,0,36.016361,neos-829552,0
1003,2,32,scip_no_symmetry,2,0,31.94578,neos-829552,0
1002,2,32,scip_no_symmetry,3,0,160.902762,neos-829552,0
1005,2,32,scip_no_symmetry,4,0,134.895411,neos-829552,0
1004,2,33,scip_no_symmetry,0,7488731,323.540301,neos-831188,0
1008,2,33,scip_no_symmetry,1,7436220,370.702479,neos-831188,0
1007,2,33,scip_no_symmetry,2,7480202,401.60758,neos-831188,0
1006,2,33,scip_no_symmetry,3,7444750,433.850807,neos-831188,0
1009,2,33,scip_no_symmetry,4,7409298,290.860963,neos-831188,0
1010,2,34,scip_no_symmetry,0,2343868,3600.001968,neos-876808,0
1011,2,34,scip_no_symmetry,1,2267081,3600.004971,neos-876808,0
1012,2,34,scip_no_symmetry,2,2405217,3600.012451,neos-876808,0
1013,2,34,scip_no_symmetry,3,2646259,3600.004574,neos-876808,0
1015,2,34,scip_no_symmetry,4,2353512,3600.003162,neos-876808,0
1014,2,35,scip_no_symmetry,0,-2164229,3600.84756,neos-953928,0
1018,2,35,scip_no_symmetry,1,-2164180,3600.005603,neos-953928,0
1016,2,35,scip_no_symmetry,2,-2164229,3600.00677,neos-953928,0
1017,2,35,scip_no_symmetry,3,-2164229,3600.003057,neos-953928,0
1021,2,35,scip_no_symmetry,4,-2164229,3600.004789,neos-953928,0
1020,2,36,scip_no_symmetry,0,-2066972,209.745916,neos-957323,0
1019,2,36,scip_no_symmetry,1,-2066964,205.6712,neos-957323,0
1022,2,36,scip_no_symmetry,2,-2067073,196.080581,neos-957323,0
1023,2,36,scip_no_symmetry,3,-2067031,316.187535,neos-957323,0
1025,2,36,scip_no_symmetry,4,-2067058,495.600242,neos-957323,0
1024,2,37,scip_no_symmetry,0,0,3601.038718,pb-fit2d,0
1026,2,37,scip_no_symmetry,1,0,3600.234431,pb-fit2d,0
1028,2,37,scip_no_symmetry,2,0,3600.07191,pb-fit2d,0
1029,2,37,scip_no_symmetry,3,0,3600.085756,pb-fit2d,0
1027,2,37,scip_no_symmetry,4,0,3600.133135,pb-fit2d,0
1031,2,38,scip_no_symmetry,0,189,3600.00378,pb-gfrd-pnc,0
1030,2,38,scip_no_symmetry,1,8656,3600.003197,pb-gfrd-pnc,0
1032,2,38,scip_no_symmetry,2,527,3600.004049,pb-gfrd-pnc,0
1034,2,38,scip_no_symmetry,3,9049,3600.003835,pb-gfrd-pnc,0
1033,2,38,scip_no_symmetry,4,944,3600.001248,pb-gfrd-pnc,0
1035,2,39,scip_no_symmetry,0,0,3600.00148,pb-grow22,0
1036,2,39,scip_no_symmetry,1,0,3600.009541,pb-grow22,0
1037,2,39,scip_no_symmetry,2,0,3600.00163,pb-grow22,0
1038,2,39,scip_no_symmetry,3,0,3600.001479,pb-grow22,0
1039,2,39,scip_no_symmetry,4,0,3600.002367,pb-grow22,0
1040,2,40,scip_no_symmetry,0,-465924439,3600.04295,rail01,0
1041,2,40,scip_no_symmetry,1,-465924439,3600.053761,rail01,0
1042,2,40,scip_no_symmetry,2,-465924439,3600.026466,rail01,0
1043,2,40,scip_no_symmetry,3,-465924439,3600.049676,rail01,0
1044,2,40,scip_no_symmetry,4,-465924439,3600.056674,rail01,0
1045,2,41,scip_no_symmetry,0,-434486291,3600.092505,rail02,0
1046,2,41,scip_no_symmetry,1,-434486291,3600.088603,rail02,0
1047,2,41,scip_no_symmetry,2,-434486291,3600.0916,rail02,0
1050,2,41,scip_no_symmetry,3,-434486291,3600.093529,rail02,0
1049,2,41,scip_no_symmetry,4,-434486291,3600.088961,rail02,0
1048,2,42,scip_no_symmetry,0,-442554231,3600.223766,rail03,0
1051,2,42,scip_no_symmetry,1,-442554231,3600.236381,rail03,0
1054,2,42,scip_no_symmetry,2,-442554231,3600.22836,rail03,0
1052,2,42,scip_no_symmetry,3,-442554231,3600.229096,rail03,0
1053,2,42,scip_no_symmetry,4,-442554231,3600.243459,rail03,0
1055,2,43,scip_no_symmetry,0,-272908919,3600.001138,reblock115,0
1056,2,43,scip_no_symmetry,1,-272908919,2148.85347,reblock115,0
1058,2,43,scip_no_symmetry,2,-272908919,3600.000126,reblock115,0
1057,2,43,scip_no_symmetry,3,-272908919,2233.394727,reblock115,0
1059,2,43,scip_no_symmetry,4,-272831890,3600.001384,reblock115,0
1061,2,44,scip_no_symmetry,0,-162492098,2860.503317,reblock166,0
1062,2,44,scip_no_symmetry,1,-162498407,2414.568996,reblock166,0
1060,2,44,scip_no_symmetry,2,-162498407,2869.803729,reblock166,0
1063,2,44,scip_no_symmetry,3,-162498407,1802.713301,reblock166,0
1065,2,44,scip_no_symmetry,4,-162492098,3600.001087,reblock166,0
1064,2,45,scip_no_symmetry,0,-289292673,3600.006891,reblock354,0
1067,2,45,scip_no_symmetry,1,-290082681,3600.002332,reblock354,0
1066,2,45,scip_no_symmetry,2,-290239807,3600.007384,reblock354,0
1068,2,45,scip_no_symmetry,3,-289947700,3600.002632,reblock354,0
1069,2,45,scip_no_symmetry,4,-289644657,3600.001971,reblock354,0
1070,2,46,scip_no_symmetry,0,-262833032,3600.001877,rmine11,0
1071,2,46,scip_no_symmetry,1,-262445488,3600.012754,rmine11,0
1072,2,46,scip_no_symmetry,2,-262385590,3600.001693,rmine11,0
1073,2,46,scip_no_symmetry,3,-262960885,3600.002197,rmine11,0
1074,2,46,scip_no_symmetry,4,-262383836,3600.00226,rmine11,0
1075,2,47,scip_no_symmetry,0,-40595623,3600.073187,rmine13,0
1076,2,47,scip_no_symmetry,1,-229381298,3600.011844,rmine13,0
1078,2,47,scip_no_symmetry,2,-230892700,3600.02659,rmine13,0
1077,2,47,scip_no_symmetry,3,-225935978,3600.004932,rmine13,0
1079,2,47,scip_no_symmetry,4,-52500240,3600.093912,rmine13,0
1082,2,48,scip_no_symmetry,0,-33390113,3600.020915,rmine15,0
1080,2,48,scip_no_symmetry,1,-33390113,3600.016736,rmine15,0
1081,2,48,scip_no_symmetry,2,-33390113,3600.209643,rmine15,0
1084,2,48,scip_no_symmetry,3,-33390113,3600.157279,rmine15,0
1083,2,48,scip_no_symmetry,4,-33390113,3600.012196,rmine15,0
1085,2,49,scip_no_symmetry,0,-27776349,3600.368483,rmine21,0
1086,2,49,scip_no_symmetry,1,-27776349,3600.352419,rmine21,0
1087,2,49,scip_no_symmetry,2,-27776349,3600.363998,rmine21,0
1088,2,49,scip_no_symmetry,3,-27776349,3600.369319,rmine21,0
1089,2,49,scip_no_symmetry,4,-27776349,3600.355748,rmine21,0
1092,2,52,scip_no_symmetry,0,452067,312.70117,sp97ic,0
1090,2,52,scip_no_symmetry,1,451550,362.250577,sp97ic,0
1091,2,52,scip_no_symmetry,2,442842,541.397213,sp97ic,0
1093,2,52,scip_no_symmetry,3,445096,1454.163192,sp97ic,0
1094,2,52,scip_no_symmetry,4,442829,496.618109,sp97ic,0
1095,2,53,scip_no_symmetry,0,839515,1159.023575,sp98ar,0
1096,2,53,scip_no_symmetry,1,838214,1875.540114,sp98ar,0
1097,2,53,scip_no_symmetry,2,833180,1126.062766,sp98ar,0
1098,2,53,scip_no_symmetry,3,836887,1026.608985,sp98ar,0
1100,2,53,scip_no_symmetry,4,835387,1599.953774,sp98ar,0
1099,2,54,scip_no_symmetry,0,237982,3600.016261,stp3d,0
1101,2,54,scip_no_symmetry,1,237982,3600.009,stp3d,0
1102,2,54,scip_no_symmetry,2,237982,3600.030746,stp3d,0
1103,2,54,scip_no_symmetry,3,237982,3600.033719,stp3d,0
1105,2,54,scip_no_symmetry,4,237982,3600.011198,stp3d,0
1104,2,55,scip_no_symmetry,0,237988,3600.003447,t1717,0
1106,2,55,scip_no_symmetry,1,236763,3600.000969,t1717,0
1107,2,55,scip_no_symmetry,2,243718,3600.000755,t1717,0
1108,2,55,scip_no_symmetry,3,236608,3600.00357,t1717,0
1109,2,55,scip_no_symmetry,4,237643,3600.000608,t1717,0
1110,2,56,scip_no_symmetry,0,127922,3600.001878,t1722,0
1111,2,56,scip_no_symmetry,1,129373,3600.000411,t1722,0
1112,2,56,scip_no_symmetry,2,139149,3600.002875,t1722,0
1113,2,56,scip_no_symmetry,3,132697,3600.00164,t1722,0
1114,2,56,scip_no_symmetry,4,124722,3600.002562,t1722,0
1115,2,57,scip_no_symmetry,0,46900,3600.009277,tbfp-network,0
1116,2,57,scip_no_symmetry,1,45428,3600.006102,tbfp-network,0
1117,2,57,scip_no_symmetry,2,49299,3600.010503,tbfp-network,0
1119,2,57,scip_no_symmetry,3,45595,3600.002652,tbfp-network,0
1118,2,57,scip_no_symmetry,4,45461,3600.011213,tbfp-network,0
1120,2,63,scip_no_symmetry,0,423611,85.410402,eil33-2,0
1121,2,63,scip_no_symmetry,1,423611,82.904474,eil33-2,0
1122,2,63,scip_no_symmetry,2,423611,78.013292,eil33-2,0
1123,2,63,scip_no_symmetry,3,423611,82.647491,eil33-2,0
1125,2,63,scip_no_symmetry,4,423611,72.91586,eil33-2,0
1126,2,64,scip_no_symmetry,0,48278,3600.002793,eilA101-2,0
1124,2,64,scip_no_symmetry,1,45454,3600.045315,eilA101-2,0
1127,2,64,scip_no_symmetry,2,50125,3600.001696,eilA101-2,0
1128,2,64,scip_no_symmetry,3,45145,3600.003062,eilA101-2,0
1129,2,64,scip_no_symmetry,4,49334,3600.005667,eilA101-2,0
1130,2,65,scip_no_symmetry,0,1791170,1086.309496,eilB101,0
1131,2,65,scip_no_symmetry,1,1791170,389.902048,eilB101,0
1132,2,65,scip_no_symmetry,2,1791169,291.47708,eilB101,0
1133,2,65,scip_no_symmetry,3,1791169,365.518614,eilB101,0
1135,2,65,scip_no_symmetry,4,1791170,296.478621,eilB101,0
1134,2,67,scip_no_symmetry,0,1147343,3600.014739,ivu52,0
1138,2,67,scip_no_symmetry,1,1034300,3600.812838,ivu52,0
1136,2,67,scip_no_symmetry,2,1020401,3600.952742,ivu52,0
1137,2,67,scip_no_symmetry,3,932077,3600.011315,ivu52,0
1139,2,67,scip_no_symmetry,4,952731,3600.003026,ivu52,0
1142,2,70,scip_no_symmetry,0,109388,262.56726,n3div36,0
1141,2,70,scip_no_symmetry,1,103833,336.680795,n3div36,0
1140,2,70,scip_no_symmetry,2,103217,277.253673,n3div36,0
1145,2,70,scip_no_symmetry,3,106611,229.015107,n3div36,0
1143,2,70,scip_no_symmetry,4,109388,244.731364,n3div36,0
1144,2,71,scip_no_symmetry,0,13702,3600.001928,n3seq24,0
1147,2,71,scip_no_symmetry,1,13648,3600.000977,n3seq24,0
1148,2,71,scip_no_symmetry,2,14069,3600.004773,n3seq24,0
1146,2,71,scip_no_symmetry,3,13648,3600.0027,n3seq24,0
1151,2,71,scip_no_symmetry,4,13699,3600.007462,n3seq24,0
1149,2,72,scip_no_symmetry,0,-202319,3600.030794,neos-1337307,0
1150,2,72,scip_no_symmetry,1,-202319,3600.002563,neos-1337307,0
1153,2,72,scip_no_symmetry,2,-202319,3600.007991,neos-1337307,0
1152,2,72,scip_no_symmetry,3,-202319,3600.001259,neos-1337307,0
1155,2,72,scip_no_symmetry,4,-202319,3134.423099,neos-1337307,0
1154,2,73,scip_no_symmetry,0,583780,1292.821171,neos-506428,0
1156,2,73,scip_no_symmetry,1,583780,1531.083456,neos-506428,0
1158,2,73,scip_no_symmetry,2,583780,2535.126912,neos-506428,0
1159,2,73,scip_no_symmetry,3,583780,1845.690082,neos-506428,0
1157,2,73,scip_no_symmetry,4,583780,1128.938453,neos-506428,0
1161,2,74,scip_no_symmetry,0,535314,89.964089,neos-885524,0
1160,2,74,scip_no_symmetry,1,535780,15.862285,neos-885524,0
1162,2,74,scip_no_symmetry,2,540093,27.685077,neos-885524,0
1163,2,74,scip_no_symmetry,3,537403,14.180569,neos-885524,0
1164,2,74,scip_no_symmetry,4,535348,27.007543,neos-885524,0
1165,2,75,scip_no_symmetry,0,0,3600.001149,neos-952987,0
1167,2,75,scip_no_symmetry,1,0,3600.001554,neos-952987,0
1166,2,75,scip_no_symmetry,2,0,3600.006673,neos-952987,0
1169,2,75,scip_no_symmetry,3,0,3600.035163,neos-952987,0
1170,2,75,scip_no_symmetry,4,0,3600.257692,neos-952987,0
1168,2,76,scip_no_symmetry,0,244,3331.97792,netdiversion,0
1171,2,76,scip_no_symmetry,1,341,3600.010226,netdiversion,0
1172,2,76,scip_no_symmetry,2,278,3600.026363,netdiversion,0
1174,2,76,scip_no_symmetry,3,245,1733.121956,netdiversion,0
1173,2,76,scip_no_symmetry,4,244,1845.268231,netdiversion,0
1175,2,77,scip_no_symmetry,0,-385131339,3600.000851,ns1778858,0
1176,2,77,scip_no_symmetry,1,-394086785,3600.001359,ns1778858,0
1177,2,77,scip_no_symmetry,2,-434302624,3600.000887,ns1778858,0
1179,2,77,scip_no_symmetry,3,-395244782,3600.000335,ns1778858,0
1178,2,77,scip_no_symmetry,4,-401217152,3600.002997,ns1778858,0
1180,2,84,scip_no_symmetry,0,-139517710,3600.003204,reblock420,0
1181,2,84,scip_no_symmetry,1,-139927025,3600.005499,reblock420,0
1182,2,84,scip_no_symmetry,2,-141168208,3600.000547,reblock420,0
1183,2,84,scip_no_symmetry,3,-140887205,3600.001421,reblock420,0
1184,2,84,scip_no_symmetry,4,-140966333,3600.000553,reblock420,0
1185,2,85,scip_no_symmetry,0,-256989310,318.055617,reblock67,0
1186,2,85,scip_no_symmetry,1,-256989310,350.183491,reblock67,0
1188,2,85,scip_no_symmetry,2,-256989310,266.87486,reblock67,0
1189,2,85,scip_no_symmetry,3,-256989310,573.498144,reblock67,0
1187,2,85,scip_no_symmetry,4,-256989310,296.232549,reblock67,0
1190,2,86,scip_no_symmetry,0,-259491050,3600.000582,rmine10,0
1191,2,86,scip_no_symmetry,1,-258939852,3600.005603,rmine10,0
1192,2,86,scip_no_symmetry,2,-259213985,3600.019021,rmine10,0
1193,2,86,scip_no_symmetry,3,-259327488,3600.002422,rmine10,0
1194,2,86,scip_no_symmetry,4,-258221447,3600.004875,rmine10,0
1195,2,87,scip_no_symmetry,0,-36335408,3600.005996,rmine14,0
1196,2,87,scip_no_symmetry,1,-224498693,3600.023646,rmine14,0
1197,2,87,scip_no_symmetry,2,-36335408,3600.008624,rmine14,0
1198,2,87,scip_no_symmetry,3,-36335408,3600.01842,rmine14,0
1199,2,87,scip_no_symmetry,4,-36335408,3600.006736,rmine14,0
1200,2,90,scip_no_symmetry,0,-273664390,905.018873,rmine6,0
1202,2,90,scip_no_symmetry,1,-273664390,1210.53206,rmine6,0
1201,2,90,scip_no_symmetry,2,-273674721,1240.015432,rmine6,0
1203,2,90,scip_no_symmetry,3,-273664390,1184.609401,rmine6,0
1204,2,90,scip_no_symmetry,4,-273569731,1091.309635,rmine6,0
1205,2,91,scip_no_symmetry,0,483977,120.531571,sp98ic,0
1206,2,91,scip_no_symmetry,1,483977,91.242244,sp98ic,0
1207,2,91,scip_no_symmetry,2,484054,117.140356,sp98ic,0
1208,2,91,scip_no_symmetry,3,483977,83.314814,sp98ic,0
1209,2,91,scip_no_symmetry,4,483977,300.981735,sp98ic,0
1210,2,93,scip_no_symmetry,0,8034,0.013398,normalized-10_20,0
1212,2,93,scip_no_symmetry,1,8034,0.020613,normalized-10_20,0
1211,2,93,scip_no_symmetry,2,8034,0.011772,normalized-10_20,0
1213,2,93,scip_no_symmetry,3,8034,0.010137,normalized-10_20,0
1214,2,93,scip_no_symmetry,4,8034,0.010593,normalized-10_20,0
1215,2,94,scip_no_symmetry,0,9360,0.10327,normalized-11_22,0
1217,2,94,scip_no_symmetry,1,9360,0.11387,normalized-11_22,0
1216,2,94,scip_no_symmetry,2,9360,0.07753499999999999,normalized-11_22,0
1219,2,94,scip_no_symmetry,3,9360,0.021693,normalized-11_22,0
1218,2,94,scip_no_symmetry,4,9360,0.040902,normalized-11_22,0
1220,2,95,scip_no_symmetry,0,5,2.457358,normalized-1468.cudf.trendy,0
1222,2,95,scip_no_symmetry,1,5,2.869862,normalized-1468.cudf.trendy,0
1221,2,95,scip_no_symmetry,2,5,2.689555,normalized-1468.cudf.trendy,0
1224,2,95,scip_no_symmetry,3,5,2.723471,normalized-1468.cudf.trendy,0
1223,2,95,scip_no_symmetry,4,5,2.543389,normalized-1468.cudf.trendy,0
1226,2,96,scip_no_symmetry,0,4063,0.003946,normalized-5_10,0
1225,2,96,scip_no_symmetry,1,4063,0.004332,normalized-5_10,0
1227,2,96,scip_no_symmetry,2,4063,0.006182,normalized-5_10,0
1228,2,96,scip_no_symmetry,3,4063,0.013493,normalized-5_10,0
1229,2,96,scip_no_symmetry,4,4063,0.014384999999999998,normalized-5_10,0
1230,2,97,scip_no_symmetry,0,5148,0.020204,normalized-7_14,0
1231,2,97,scip_no_symmetry,1,5148,0.0187,normalized-7_14,0
1232,2,97,scip_no_symmetry,2,5148,0.006104999999999999,normalized-7_14,0
