bit_num,problem,mode,seed,Objective value,Solving time,num_generators
0,0,scip_no_symmetry,0,-1285215,92.781501,0
0,0,scip_no_symmetry,1,-1285215,83.560498,0
0,0,scip_no_symmetry,2,-1285215,81.296241,0
0,0,scip_no_symmetry,3,-1285215,86.425529,0
0,0,scip_no_symmetry,4,-1285215,81.822525,0
0,1,scip_no_symmetry,0,-1169072,39.825617,0
0,1,scip_no_symmetry,1,-1169073,31.832046,0
0,1,scip_no_symmetry,2,-1169073,33.77799,0
0,1,scip_no_symmetry,3,-1169073,25.607912,0
0,1,scip_no_symmetry,4,-1169073,31.233923,0
0,2,scip_no_symmetry,0,-1184900,31.562902,0
0,2,scip_no_symmetry,1,-1184899,37.014745,0
0,2,scip_no_symmetry,2,-1184900,32.053435,0
0,2,scip_no_symmetry,3,-1184900,30.534324,0
0,2,scip_no_symmetry,4,-1184899,36.511703,0
0,3,scip_no_symmetry,0,-1966004,48.786246,0
0,3,scip_no_symmetry,1,-1966004,67.347341,0
0,3,scip_no_symmetry,2,-1966004,192.739062,0
0,3,scip_no_symmetry,3,-1966004,43.485521,0
0,3,scip_no_symmetry,4,-1966004,43.12778,0
0,4,scip_no_symmetry,0,-1200307,38.949388,0
0,4,scip_no_symmetry,1,-1200306,41.838041,0
0,4,scip_no_symmetry,2,-1200307,45.203286,0
0,4,scip_no_symmetry,3,-1200307,53.19799,0
0,4,scip_no_symmetry,4,-1200306,49.749365,0
0,5,scip_no_symmetry,0,75507,0.924982,0
0,5,scip_no_symmetry,1,75507,0.965153,0
0,5,scip_no_symmetry,2,75507,0.9074,0
0,5,scip_no_symmetry,3,75507,0.410777,0
0,5,scip_no_symmetry,4,75507,0.843434,0
0,6,scip_no_symmetry,0,612913,0.225223,0
0,6,scip_no_symmetry,1,612913,0.218354,0
0,6,scip_no_symmetry,2,612913,0.216082,0
0,6,scip_no_symmetry,3,612913,0.217083,0
0,6,scip_no_symmetry,4,612913,0.209589,0
0,7,scip_no_symmetry,0,-3923804,3600.000925,0
0,7,scip_no_symmetry,1,-3920584,3600.001223,0
0,7,scip_no_symmetry,2,-3923804,3600.002535,0
0,7,scip_no_symmetry,3,-3918570,3600.010077,0
0,7,scip_no_symmetry,4,-3923804,3600.004125,0
0,8,scip_no_symmetry,0,-83324291,3610.366377,0
0,8,scip_no_symmetry,1,-83156601,3600.00775,0
0,8,scip_no_symmetry,2,-79502585,3600.027691,0
0,8,scip_no_symmetry,3,-83324291,3605.447803,0
0,8,scip_no_symmetry,4,-83301431,3600.039607,0
0,9,scip_no_symmetry,0,-83324083,3600.13447,0
0,9,scip_no_symmetry,1,-83324083,3600.196991,0
0,9,scip_no_symmetry,2,-83324083,3600.018638,0
0,9,scip_no_symmetry,3,-83324083,3600.118633,0
0,9,scip_no_symmetry,4,-83324083,3600.136935,0
0,10,scip_no_symmetry,0,-12413984,3600.016557,0
0,10,scip_no_symmetry,1,-12414004,3600.003395,0
0,10,scip_no_symmetry,2,-12413984,3600.001257,0
0,10,scip_no_symmetry,3,-12414004,3600.001589,0
