Column1,bit_num,problem,mode,seed,Objective value,Solving time,Problem,num_generators
2619,4,13,scip_no_symmetry,4,1.821516e6,3600.014219,ds-big,0
2620,4,14,scip_no_symmetry,0,1.990715e6,3600.093745,ds,0
2621,4,14,scip_no_symmetry,1,1.452719e6,3600.151533,ds,0
2622,4,14,scip_no_symmetry,2,1.403702e6,3600.0387,ds,0
2623,4,14,scip_no_symmetry,3,1.857441e6,3600.010388,ds,0
2624,4,14,scip_no_symmetry,4,1.696269e6,3600.023242,ds,0
2626,4,15,scip_no_symmetry,0,91439.0,2867.020304,eilC76-2,0
2625,4,15,scip_no_symmetry,1,91440.0,2734.073127,eilC76-2,0
2627,4,15,scip_no_symmetry,2,91439.0,2911.231936,eilC76-2,0
2628,4,15,scip_no_symmetry,3,91440.0,3232.033536,eilC76-2,0
2630,4,15,scip_no_symmetry,4,91440.0,3076.495683,eilC76-2,0
2629,4,16,scip_no_symmetry,0,204768.0,32.17938,irp,0
2631,4,16,scip_no_symmetry,1,204794.0,43.233453,irp,0
2632,4,16,scip_no_symmetry,2,204786.0,50.813968,irp,0
2634,4,16,scip_no_symmetry,3,204768.0,27.879685,irp,0
2633,4,16,scip_no_symmetry,4,204786.0,40.860569,irp,0
2635,4,19,scip_no_symmetry,0,-1.76967663e8,40.73531,mine-166-5,0
2636,4,19,scip_no_symmetry,1,-1.76967663e8,59.047824,mine-166-5,0
2637,4,19,scip_no_symmetry,2,-1.76967663e8,46.530076,mine-166-5,0
2638,4,19,scip_no_symmetry,3,-1.76967663e8,49.39198,mine-166-5,0
2639,4,19,scip_no_symmetry,4,-1.76967663e8,55.456796,mine-166-5,0
2640,4,20,scip_no_symmetry,0,-2.12908641e8,469.642421,mine-90-10,0
2641,4,20,scip_no_symmetry,1,-2.12908642e8,436.910812,mine-90-10,0
2642,4,20,scip_no_symmetry,2,-2.12908642e8,518.904914,mine-90-10,0
2644,4,20,scip_no_symmetry,3,-2.12908642e8,339.220357,mine-90-10,0
2643,4,20,scip_no_symmetry,4,-2.12908642e8,483.13398,mine-90-10,0
2645,4,21,scip_no_symmetry,0,52200.0,21.193158,n2seq36f,0
2646,4,21,scip_no_symmetry,1,52200.0,14.616838,n2seq36f,0
2647,4,21,scip_no_symmetry,2,52200.0,14.555962,n2seq36f,0
2648,4,21,scip_no_symmetry,3,52200.0,13.35822,n2seq36f,0
2649,4,21,scip_no_symmetry,4,52200.0,10.210789,n2seq36f,0
2650,4,22,scip_no_symmetry,0,52200.0,38.667674,n2seq36q,0
2651,4,22,scip_no_symmetry,1,52200.0,6.661516,n2seq36q,0
2652,4,22,scip_no_symmetry,2,52200.0,31.289874,n2seq36q,0
2653,4,22,scip_no_symmetry,3,52200.0,91.589916,n2seq36q,0
2654,4,22,scip_no_symmetry,4,52200.0,53.33995,n2seq36q,0
2655,4,23,scip_no_symmetry,0,36049.0,0.322241,neos-1516309,0
2657,4,23,scip_no_symmetry,1,36049.0,0.335908,neos-1516309,0
2656,4,23,scip_no_symmetry,2,36049.0,1.175514,neos-1516309,0
2658,4,23,scip_no_symmetry,3,36049.0,0.343458,neos-1516309,0
2659,4,23,scip_no_symmetry,4,36049.0,0.295524,neos-1516309,0
2660,4,24,scip_no_symmetry,0,320756.0,0.945631,neos-1599274,0
2661,4,24,scip_no_symmetry,1,320756.0,0.8747809999999999,neos-1599274,0
2662,4,24,scip_no_symmetry,2,320756.0,0.995343,neos-1599274,0
2663,4,24,scip_no_symmetry,3,320756.0,0.929825,neos-1599274,0
2664,4,24,scip_no_symmetry,4,320756.0,0.85858,neos-1599274,0
2665,4,25,scip_no_symmetry,0,27932.0,3600.000188,neos-2328163-agri,0
2666,4,25,scip_no_symmetry,1,27956.0,3600.001436,neos-2328163-agri,0
2667,4,25,scip_no_symmetry,2,27932.0,3600.000228,neos-2328163-agri,0
2668,4,25,scip_no_symmetry,3,27956.0,3600.00023,neos-2328163-agri,0
2669,4,25,scip_no_symmetry,4,27956.0,3600.000259,neos-2328163-agri,0
2670,4,26,scip_no_symmetry,0,1.231237e6,3600.000882,neos-4954274-beardy,0
2671,4,26,scip_no_symmetry,1,-2.096858e6,3600.000744,neos-4954274-beardy,0
2672,4,26,scip_no_symmetry,2,-4.141468e6,3600.000712,neos-4954274-beardy,0
2673,4,26,scip_no_symmetry,3,-3.305345e6,3600.004688,neos-4954274-beardy,0
2674,4,26,scip_no_symmetry,4,-4.024372e6,3600.003868,neos-4954274-beardy,0
2675,4,27,scip_no_symmetry,0,0.0,2671.430929,neos-5129192-manaia,0
2676,4,27,scip_no_symmetry,1,0.0,3600.013605,neos-5129192-manaia,0
2677,4,27,scip_no_symmetry,2,0.0,3600.014164,neos-5129192-manaia,0
2678,4,27,scip_no_symmetry,3,0.0,3600.01946,neos-5129192-manaia,0
