bit_num,problem,mode,seed,Objective value,Solving time,num_generators
0,200,scip,0,909363660,16.849721,0
0,200,scip,1,909363660,15.101891,0
0,200,scip,2,909363660,17.11733,0
0,200,scip,3,909363660,16.576761,0
0,200,scip,4,909363660,14.978734,0
0,201,scip,0,872129000,3600.002445,0
0,201,scip,1,872130000,3600.004126,0
0,201,scip,2,872136000,3600.002541,0
0,201,scip,3,872127000,3600.003005,0
0,201,scip,4,872134000,3600.003208,0
0,202,scip,0,872436263,3600.008742,0
0,202,scip,1,872436023,3600.01633,0
0,202,scip,2,872431886,3600.018829,0
0,202,scip,3,872433327,3600.01403,0
0,202,scip,4,872432971,3600.020956,0
0,203,scip,0,861900000,3600.002247,192
0,203,scip,1,861900000,3600.002159,192
0,203,scip,2,861900000,3600.002287,192
0,203,scip,3,861900000,3600.026954,192
0,203,scip,4,861900000,3600.005111,192
0,204,scip,0,826111840,1829.6147,0
0,204,scip,1,826111840,1987.005221,0
0,204,scip,2,826111840,3204.079299,0
0,204,scip,3,826111840,2802.899662,0
0,204,scip,4,826111840,2366.026339,0
0,205,scip,0,823685000,757.126806,0
0,205,scip,1,823685000,619.505622,0
0,205,scip,2,823685000,744.109678,0
0,205,scip,3,823685000,631.306139,0
0,205,scip,4,823685000,816.161147,0
0,206,scip,0,824353500,2342.227407,0
0,206,scip,1,824353500,2037.03442,0
0,206,scip,2,824353500,2666.023824,0
0,206,scip,3,824353500,2257.945458,0
0,206,scip,4,824353500,2114.701473,0
0,207,scip,0,818700000,3600.001205,725
0,207,scip,1,818700000,3600.002023,725
0,207,scip,2,818700000,3600.00082,725
0,207,scip,3,818700000,3600.001496,725
0,207,scip,4,818700000,3600.000808,725
0,208,scip,0,1060355050,121.378433,0
0,208,scip,1,1060355050,325.498799,0
0,208,scip,2,1060355050,97.698884,0
0,208,scip,3,1060355050,114.461056,0
0,208,scip,4,1060355050,101.74943,0
0,209,scip,0,1009835000,81.025261,0
0,209,scip,1,1009835000,73.41048,0
0,209,scip,2,1009835000,80.179396,0
0,209,scip,3,1009835000,86.703684,0
0,209,scip,4,1009835000,77.286019,0
0,210,scip,0,1010353144,3600.052182,0
0,210,scip,1,1010351888,3600.001314,0
0,210,scip,2,1010353852,3600.008704,0
0,210,scip,3,1010353068,3600.000955,0
0,210,scip,4,1010352175,3600.014353,0
0,211,scip,0,975200000,3600.007574,112
0,211,scip,1,975200000,3600.013783,112
0,211,scip,2,975200000,3600.005766,112
0,211,scip,3,975200000,3600.031819,112
0,211,scip,4,975200000,3600.007362,112
0,212,scip,0,1310567000,194.453065,0
0,212,scip,1,1310567000,289.960109,0
0,212,scip,2,1310567000,256.115938,0
0,212,scip,3,1310567000,198.430414,0
0,212,scip,4,1310567000,217.830174,0
0,213,scip,0,1310000060,381.123776,0
0,213,scip,1,1310000060,433.317106,0
0,213,scip,2,1310000060,440.332623,0
0,213,scip,3,1310000060,432.457129,0
0,213,scip,4,1310000060,381.720693,0
0,214,scip,0,1140000000,3600.019033,64
0,214,scip,1,1140000000,3600.129441,64
0,214,scip,2,1140000000,3600.147841,64
0,214,scip,3,1140000000,3600.012816,64
0,214,scip,4,1140000000,3600.398738,64
0,215,scip,0,1144633978,3600.05364,0
0,215,scip,1,1144631684,3600.076911,0
0,215,scip,2,1144632893,3602.234185,0
0,215,scip,3,1144634416,3600.154114,0
0,215,scip,4,1144632643,3600.402732,0
0,216,scip,0,860917550,1041.784593,0
0,216,scip,1,860917550,1685.657793,0
0,216,scip,2,860917550,1487.294228,0
0,216,scip,3,860917550,3600.013566,0
0,216,scip,4,860917550,1411.462459,0
0,217,scip,0,842405000,3600.001158,0
0,217,scip,1,842393000,3600.001501,0
0,217,scip,2,842408000,3600.001073,0
0,217,scip,3,842407000,3600.002155,0
0,217,scip,4,842396000,3600.001788,0
0,218,scip,0,839022850,3600.001951,0
0,218,scip,1,838996159,3600.007198,0
0,218,scip,2,838982490,3600.005717,0
0,218,scip,3,838982987,3600.002426,0
0,218,scip,4,838956269,3600.001575,0
0,219,scip,0,834200000,3600.001282,381
0,219,scip,1,834200000,3600.001351,381
0,219,scip,2,834200000,3600.001497,381
0,219,scip,3,834200000,3600.005568,381
0,219,scip,4,834200000,3600.002227,381
0,220,scip,0,180900000,1.308501,14
0,220,scip,1,180900000,0.975133,14
0,220,scip,2,180900000,0.372521,14
0,220,scip,3,180900000,1.496906,14
0,220,scip,4,180900000,0.931797,14
0,221,scip,0,182406000,0.32484799999999997,0
0,221,scip,1,182406000,0.873188,0
0,221,scip,2,182406000,0.239193,0
0,221,scip,3,182406000,0.402744,0
0,221,scip,4,182406000,0.407128,0
0,222,scip,0,181519770,0.320672,0
0,222,scip,1,181519770,0.33775499999999997,0
0,222,scip,2,181519770,0.351346,0
0,222,scip,3,181519770,0.515822,0
0,222,scip,4,181519770,0.332677,0
0,223,scip,0,181798984,0.30802999999999997,0
0,223,scip,1,181798984,0.476897,0
0,223,scip,2,181798984,0.312417,0
0,223,scip,3,181798984,0.30655499999999997,0
0,223,scip,4,181798984,0.311143,0
0,224,scip,0,102200000,0.075497,38
0,224,scip,1,102200000,0.061679,38
0,224,scip,2,102200000,0.070266,38
0,224,scip,3,102200000,0.069476,38
0,224,scip,4,102200000,0.084786,38
0,225,scip,0,101528540,0.052588,0
0,225,scip,1,101528540,0.07976899999999999,0
0,225,scip,2,101528540,0.059565999999999994,0
0,225,scip,3,101528540,0.058363,0
0,225,scip,4,101528540,0.214416,0
0,226,scip,0,96562027,67.892657,0
0,226,scip,1,96562027,64.455232,0
0,226,scip,2,96562027,189.940028,0
0,226,scip,3,96562027,72.23303,0
0,226,scip,4,96562027,128.241824,0
0,227,scip,0,94767000,482.189041,0
0,227,scip,1,94767000,238.381866,0
0,227,scip,2,94767000,2219.111797,0
0,227,scip,3,94767000,342.895383,0
0,227,scip,4,94767000,505.470169,0
0,228,scip,0,180800000,5.86698,84
0,228,scip,1,180800000,2.220742,84
0,228,scip,2,180800000,1.920719,84
0,228,scip,3,180800000,1.7834089999999998,84
0,228,scip,4,180800000,4.687418,84
0,229,scip,0,182123000,1.281201,0
0,229,scip,1,182123000,0.931934,0
0,229,scip,2,182123000,0.733893,0
0,229,scip,3,182123000,1.073646,0
0,229,scip,4,182123000,1.14812,0
0,230,scip,0,180995720,0.84336,0
0,230,scip,1,180995720,0.952673,0
0,230,scip,2,180995720,1.068759,0
0,230,scip,3,180995720,1.140567,0
0,230,scip,4,180995720,0.914776,0
0,231,scip,0,181397935,1.3526,0
0,231,scip,1,181397935,0.6914359999999999,0
0,231,scip,2,181397935,0.7919999999999999,0
0,231,scip,3,181397935,0.6967599999999999,0
0,231,scip,4,181397935,0.65777,0
0,232,scip,0,181100000,15.710467,296
0,232,scip,1,181100000,12.245737,296
0,232,scip,2,181100000,12.492026,296
0,232,scip,3,181100000,14.34011,296
0,232,scip,4,181100000,10.914223,296
0,233,scip,0,181066000,2.7756309999999997,0
0,233,scip,1,181066000,2.18021,0
0,233,scip,2,181066000,1.633049,0
0,233,scip,3,181066000,1.645888,0
0,233,scip,4,181066000,1.690179,0
0,234,scip,0,181020000,2.405069,0
0,234,scip,1,181020000,2.101099,0
0,234,scip,2,181020000,1.619166,0
0,234,scip,3,181020000,1.714786,0
0,234,scip,4,181020000,2.547249,0
0,235,scip,0,181884937,1.999338,0
0,235,scip,1,181884937,2.222781,0
0,235,scip,2,181884937,1.64874,0
0,235,scip,3,181884937,1.883837,0
0,235,scip,4,181884937,1.599265,0
0,236,scip,0,131900000,0.190537,22
0,236,scip,1,131900000,0.267279,22
0,236,scip,2,131900000,0.276344,22
0,236,scip,3,131900000,0.202802,22
0,236,scip,4,131900000,0.26983199999999996,22
0,237,scip,0,131864000,0.233153,0
0,237,scip,1,131864000,0.210848,0
0,237,scip,2,131864000,0.33139199999999996,0
0,237,scip,3,131864000,0.645841,0
0,237,scip,4,131864000,0.17793,0
0,238,scip,0,115472280,3600.016131,0
0,238,scip,1,115472280,3600.012186,0
0,238,scip,2,115472280,3600.023885,0
0,238,scip,3,115472650,3600.016761,0
0,238,scip,4,115472650,3600.01841,0
0,239,scip,0,115431914,3600.014429,0
0,239,scip,1,115431914,3600.01057,0
0,239,scip,2,115431914,3600.011812,0
0,239,scip,3,115431940,3600.012937,0
0,239,scip,4,115431914,3600.013035,0
0,240,scip,0,1292285000,1042.14695,0
0,240,scip,1,1292285000,3600.000932,0
0,240,scip,2,1292285000,375.645717,0
0,240,scip,3,1292285000,1392.737648,0
0,240,scip,4,1292285000,3600.001107,0
0,241,scip,0,1290797600,3600.000905,0
0,241,scip,1,1290801590,3600.001233,0
0,241,scip,2,1290802540,3600.021369,0
0,241,scip,3,1290806010,3600.028781,0
0,241,scip,4,1290811320,3600.002209,0
0,242,scip,0,1279020388,3600.00326,0
0,242,scip,1,1279057554,3600.021253,0
0,242,scip,2,1279036421,3600.017336,0
0,242,scip,3,1279022911,3600.009721,0
0,242,scip,4,1279046908,3600.005305,0
0,243,scip,0,1269200000,3600.004761,353
0,243,scip,1,1269200000,3600.002107,353
0,243,scip,2,1269200000,3600.009497,353
0,243,scip,3,1269200000,3600.002207,353
0,243,scip,4,1269200000,3600.017732,353
0,244,scip,0,1234276171,424.998457,0
0,244,scip,1,1234276171,682.826251,0
0,244,scip,2,1234276171,368.957215,0
0,244,scip,3,1234276171,2080.526969,0
0,244,scip,4,1234276171,473.970516,0
0,245,scip,0,1231468000,857.29772,3
0,245,scip,1,1231468000,861.459401,3
0,245,scip,2,1231468000,629.593302,3
0,245,scip,3,1231468000,805.021526,3
0,245,scip,4,1231468000,614.631033,3
0,246,scip,0,1224100000,3156.733165,1201
0,246,scip,1,1224100000,2176.869138,1201
0,246,scip,2,1224100000,3600.001315,1201
0,246,scip,3,1224100000,1372.534816,1201
0,246,scip,4,1224100000,2707.883325,1201
0,247,scip,0,1234896850,156.705548,0
0,247,scip,1,1234896850,239.358661,0
0,247,scip,2,1234896850,182.265237,0
0,247,scip,3,1234896850,190.923992,0
0,247,scip,4,1234896850,185.665142,0
0,248,scip,0,1363700000,224.58559,170
0,248,scip,1,1363700000,1023.516526,170
