bit_num,problem,mode,seed,Objective value,Solving time,num_generators
0,200,ortools_cp,0,909363660,20.699206865,0
0,200,ortools_cp,1,909363660,52.50161691,0
0,200,ortools_cp,2,909363660,54.649031938,0
0,200,ortools_cp,3,909363660,10.266300987,0
0,200,ortools_cp,4,909363660,9.896492291,0
0,201,ortools_cp,0,872118000,3606.068269469,0
0,201,ortools_cp,1,872118000,3605.006236842,0
0,201,ortools_cp,2,872118000,3604.792156004,0
0,201,ortools_cp,3,872122000,3601.1433140380004,0
0,201,ortools_cp,4,872118000,3600.841743072,0
0,202,ortools_cp,0,872420308,3602.7458241940003,0
0,202,ortools_cp,1,872421239,3602.020375033,0
0,202,ortools_cp,2,872421391,3602.2118387140004,0
0,202,ortools_cp,3,872420495,3600.6447803260003,0
0,202,ortools_cp,4,872420844,3600.4798596100004,0
0,203,ortools_cp,0,861900000,3603.399763541,192
0,203,ortools_cp,1,861900000,3603.233912471,192
0,203,ortools_cp,2,861900000,3605.53226331,192
0,203,ortools_cp,3,861900000,3600.6807943500003,192
0,203,ortools_cp,4,861900000,3600.6223105000004,192
0,204,ortools_cp,0,826111840,3600.562830365,0
0,204,ortools_cp,1,826111840,3600.642955743,0
0,204,ortools_cp,2,826111840,3600.582509524,0
0,204,ortools_cp,3,826111840,3600.131253846,0
0,204,ortools_cp,4,826111840,3522.9962832180004,0
0,205,ortools_cp,0,823685000,3276.524711326,0
0,205,ortools_cp,1,823685000,3600.575329521,0
0,205,ortools_cp,2,823685000,2596.7820291370003,0
0,205,ortools_cp,3,823685000,372.301162748,0
0,205,ortools_cp,4,823685000,1250.7827589560002,0
0,206,ortools_cp,0,824353500,3600.5872605880004,0
0,206,ortools_cp,1,824353500,3601.0415263900004,0
0,206,ortools_cp,2,824353500,3600.6295464450004,0
0,206,ortools_cp,3,824353500,3600.0636926370003,0
0,206,ortools_cp,4,824353500,3372.040812388,0
0,207,ortools_cp,0,818700000,600.4738576980001,725
0,207,ortools_cp,1,818700000,112.112528706,725
