bit_num,problem,mode,seed,Objective value,Primal-Dual Gap,Solving time,Presolving time,num_generators
5,200,scip_no_symmetry,0,916764740,0.0,12.694623,1.563921,0
5,200,scip_no_symmetry,1,916348770,0.0,38.966357,4.119193,0
5,200,scip_no_symmetry,2,916065170,0.0,12.015417,1.615846,0
5,200,scip_no_symmetry,3,915760950,0.0,16.234452,2.147233,0
5,200,scip_no_symmetry,4,916114710,0.0,16.82617,2.313252,0
5,201,scip_no_symmetry,0,878776000,0.0005752857252435377,3600.007509,4.073204,0
5,201,scip_no_symmetry,1,879520000,0.0005752857252435377,3600.004623,4.116116,0
5,201,scip_no_symmetry,2,879515000,0.0005752857252435377,3600.011438,4.12494,0
5,201,scip_no_symmetry,3,879683000,0.0005752857252435377,3600.012979,1.423214,0
5,201,scip_no_symmetry,4,879402000,0.0005752857252435377,3600.002208,1.516089,0
5,202,scip_no_symmetry,0,879781577,0.0005745365405239773,3600.002449,1.5024579999999998,0
5,202,scip_no_symmetry,1,879753869,0.0005745365405239773,3600.002683,1.526328,0
5,202,scip_no_symmetry,2,879301033,0.0005745365405239773,3600.002414,1.6277849999999998,0
5,202,scip_no_symmetry,3,879818376,0.0005745365405239773,3600.003528,1.582672,0
5,202,scip_no_symmetry,4,879935425,0.0005745365405239773,3600.0118,1.553945,0
5,203,scip_no_symmetry,0,861900000,0.00042763499520449014,3600.227143,1.525313,0
5,203,scip_no_symmetry,1,861900000,0.00042763499520434936,3600.001416,1.6602519999999998,0
5,203,scip_no_symmetry,2,861900000,0.00042763499520449014,3600.001115,1.60625,0
5,203,scip_no_symmetry,3,861900000,0.00042763499520449014,3600.000524,1.59906,0
5,203,scip_no_symmetry,4,861900000,0.00042763499520449014,3600.001472,1.587604,0
5,204,scip_no_symmetry,0,831460882,0.0009143959649129052,3600.000753,0.549346,0
5,204,scip_no_symmetry,1,831871308,0.0008733028441520514,3600.000738,0.517,0
5,204,scip_no_symmetry,2,831675914,0.0008769254438257402,3600.001012,0.500153,0
5,204,scip_no_symmetry,3,831453281,0.000914926741879712,3600.001219,0.5381429999999999,0
5,204,scip_no_symmetry,4,831921877,0.0009134160704531328,3600.00097,0.524222,0
5,205,scip_no_symmetry,0,829497000,0.0,2176.109909,0.979518,0
5,205,scip_no_symmetry,1,829695000,0.0,1892.020922,0.987075,0
5,205,scip_no_symmetry,2,829491000,0.00022607253434507395,3600.003412,1.861942,0
5,205,scip_no_symmetry,3,829600000,0.00023892063364843117,3600.003074,1.790522,0
5,205,scip_no_symmetry,4,829872000,0.0001844469596821889,3600.000166,1.750966,0
5,206,scip_no_symmetry,0,830319580,0.0006760411032991297,3600.003226,1.692653,0
5,206,scip_no_symmetry,1,829788420,0.0007005710258557616,3600.001402,0.521094,0
5,206,scip_no_symmetry,2,829862810,0.0005512225313842759,3600.000949,1.137813,0
5,206,scip_no_symmetry,3,830542230,0.0005344023740924116,3600.000828,0.521871,0
5,206,scip_no_symmetry,4,830298780,0.0005931623625544966,3600.001545,0.8580599999999999,0
5,207,scip_no_symmetry,0,818700000,0.0009781146839466929,3600.000659,0.5275029999999999,0
5,207,scip_no_symmetry,1,818700000,0.0010869122182520228,3600.001668,0.80169,0
5,207,scip_no_symmetry,2,818700000,0.0010869122182518745,3600.00278,1.7709579999999998,0
5,207,scip_no_symmetry,3,818700000,0.0010869122182518745,3600.002317,1.71386,0
5,207,scip_no_symmetry,4,818700000,0.0010869122182518745,3600.001639,0.595015,0
5,208,scip_no_symmetry,0,1066695570,0.0,82.197134,4.897344,0
5,208,scip_no_symmetry,1,1067330550,0.0,161.644981,10.386629,0
5,208,scip_no_symmetry,2,1067435820,0.0,50.268628,3.951929,0
5,208,scip_no_symmetry,3,1067045700,0.0,67.992199,3.906531,0
5,208,scip_no_symmetry,4,1067831540,0.0,68.540827,5.333958,0
5,209,scip_no_symmetry,0,1016714000,0.0,85.922883,4.110671,0
5,209,scip_no_symmetry,1,1016999000,0.0,125.588994,5.124234,0
5,209,scip_no_symmetry,2,1016166000,0.0,115.736817,4.916137,0
5,209,scip_no_symmetry,3,1016617000,0.0,84.482273,4.965972,0
5,209,scip_no_symmetry,4,1016649000,0.0,90.101664,5.100422,0
5,210,scip_no_symmetry,0,1017390088,0.0,135.325952,3.909636,0
5,210,scip_no_symmetry,1,1018841610,0.0,47.085999,3.925426,0
5,210,scip_no_symmetry,2,1017766176,0.0,73.159098,3.975939,0
5,210,scip_no_symmetry,3,1018964395,0.0,72.567752,5.190319,0
5,210,scip_no_symmetry,4,1017943204,0.0,124.763318,4.021566,0
5,211,scip_no_symmetry,0,975200000,0.00034192710114203654,3600.009691,5.357918,0
5,211,scip_no_symmetry,1,975200000,0.00034192710114203654,3600.00094,3.839443,0
5,211,scip_no_symmetry,2,975200000,0.00034192710114203654,3600.015248,5.352357,0
5,211,scip_no_symmetry,3,975200000,0.00034192710114203654,3600.024752,5.099386,0
5,211,scip_no_symmetry,4,975200000,0.00034192710114203654,3600.132887,10.403392,0
5,212,scip_no_symmetry,0,1317167000,0.0,490.889807,10.716314,0
5,212,scip_no_symmetry,1,1317346000,0.0,251.256004,10.674949,0
5,212,scip_no_symmetry,2,1317621000,0.0,747.472931,23.958773,0
5,212,scip_no_symmetry,3,1317759000,0.0,655.334375,24.193612,0
5,212,scip_no_symmetry,4,1317954000,0.0,171.459405,8.268672,0
5,213,scip_no_symmetry,0,1316390240,0.0,440.415236,10.697984,0
5,213,scip_no_symmetry,1,1316518850,0.0,422.014726,11.912259,0
5,213,scip_no_symmetry,2,1316742980,0.0,605.171075,24.37535,0
5,213,scip_no_symmetry,3,1317054470,0.0,687.059971,23.933012,0
5,213,scip_no_symmetry,4,1316696020,0.0,546.63395,24.294831,0
5,214,scip_no_symmetry,0,1140000000,0.0005851375073142189,3600.073714,8.503547,0
5,214,scip_no_symmetry,1,1140000000,0.0005851375073142189,3601.093522,10.394873,0
5,214,scip_no_symmetry,2,1140000000,0.0005851375073144317,3600.140817,8.443794,0
