bit_num,problem,mode,seed,Objective value,Primal-Dual Gap,Solving time,Presolving time,num_generators
4,208,scip_no_symmetry,2,1074149230,0.0,60.53636,3.821643,0
4,208,scip_no_symmetry,3,1074367230,0.0,46.712183,3.675835,0
4,208,scip_no_symmetry,4,1073622290,0.0,63.087408,3.968051,0
4,209,scip_no_symmetry,0,1024162000,0.0,91.294321,3.675533,0
4,209,scip_no_symmetry,1,1023275000,0.0,61.776632,3.9873,0
4,209,scip_no_symmetry,2,1023088000,0.0,67.859552,3.784072,0
4,209,scip_no_symmetry,3,1023252000,0.0,89.645445,3.719259,0
4,209,scip_no_symmetry,4,1023005000,0.0,115.794383,4.014112,0
4,210,scip_no_symmetry,0,1027233910,0.0,52.977319,3.811895,0
4,210,scip_no_symmetry,1,1024535111,0.0,78.521394,3.714354,0
4,210,scip_no_symmetry,2,1025463363,0.0,188.989157,10.08922,0
4,210,scip_no_symmetry,3,1026007359,0.0,215.553071,10.222234,0
4,210,scip_no_symmetry,4,1026269584,0.0,70.89745,3.612734,0
4,211,scip_no_symmetry,0,975200000,0.00034288849266218623,3600.018897,10.31723,0
4,211,scip_no_symmetry,1,975200000,0.00034288849266218623,3600.029372,4.003821,0
4,211,scip_no_symmetry,2,975200000,0.00034288849266218623,3600.028932,3.722841,0
4,211,scip_no_symmetry,3,975200000,0.00034288849266218623,3600.068497,3.779514,0
4,211,scip_no_symmetry,4,975200000,0.00034288849266218623,3600.004679,3.821513,0
4,212,scip_no_symmetry,0,1324945000,0.0,470.777195,8.87344,0
4,212,scip_no_symmetry,1,1325301000,0.0,250.657478,8.40262,0
4,212,scip_no_symmetry,2,1324435000,0.0,356.443839,8.284798,0
4,212,scip_no_symmetry,3,1324594000,0.0,1024.646347,24.482757,0
4,212,scip_no_symmetry,4,1324731000,0.0,921.213395,23.456649,0
4,213,scip_no_symmetry,0,1323140880,0.0,517.487654,8.495697,0
4,213,scip_no_symmetry,1,1324006920,0.0,521.853196,8.326268,0
4,213,scip_no_symmetry,2,1323894100,0.0,1497.604782,23.68444,0
4,213,scip_no_symmetry,3,1323786840,0.0,561.558676,8.279854,0
4,213,scip_no_symmetry,4,1323404420,0.0,543.979429,8.170606,0
4,214,scip_no_symmetry,0,1140000000,0.0005861664712778429,3600.030195,8.940615,0
4,214,scip_no_symmetry,1,1140000000,0.0005861664712778429,3600.195567,8.31894,0
4,214,scip_no_symmetry,2,1140000000,0.0005861664712778429,3600.283485,8.472351,0
4,214,scip_no_symmetry,3,1140000000,0.0005861664712778429,3600.343146,8.693807,0
4,214,scip_no_symmetry,4,1140000000,0.0005861664712778429,3600.011056,7.957669,0
4,215,scip_no_symmetry,0,1161551895,0.0005913660555884093,3600.447239,8.513214,0
4,215,scip_no_symmetry,1,1160151131,0.0005913660555884093,3600.083357,8.459385,0
4,215,scip_no_symmetry,2,1157934585,0.0005913660555884093,3600.777228,23.675115,0
4,215,scip_no_symmetry,3,1158262233,0.0005913660555884093,3600.125102,8.02684,0
4,215,scip_no_symmetry,4,1160604205,0.0005913660555884093,3600.038541,24.309474,0
4,216,scip_no_symmetry,0,875073240,0.0,740.227505,1.5574059999999998,0
4,216,scip_no_symmetry,1,875359600,0.0004512482655145205,3600.001317,0.69217,0
4,216,scip_no_symmetry,2,875389440,0.0,656.107559,1.550878,0
4,216,scip_no_symmetry,3,874883550,0.0004512482655145205,3600.00002,0.627907,0
4,216,scip_no_symmetry,4,874867880,0.0,1995.453314,4.689362,0
4,217,scip_no_symmetry,0,854785000,0.0008449110639267459,3600.001951,0.6620779999999999,0
4,217,scip_no_symmetry,1,856979000,0.0008449110639265988,3600.001323,0.6472629999999999,0
4,217,scip_no_symmetry,2,856179000,0.0008449110639267459,3600.001569,1.089127,0
4,217,scip_no_symmetry,3,856978000,0.0008449110639268929,3600.012966,1.976472,0
4,217,scip_no_symmetry,4,855067000,0.0008449110639267459,3600.001417,0.6813089999999999,0
4,218,scip_no_symmetry,0,852241440,0.0011855494692471025,3600.00188,0.8183079999999999,0
4,218,scip_no_symmetry,1,852809276,0.0011855494692471025,3600.001822,0.674507,0
4,218,scip_no_symmetry,2,851828899,0.0011855494692471025,3600.001377,0.637263,0
4,218,scip_no_symmetry,3,852335982,0.0011855494692469546,3600.002179,0.755586,0
4,218,scip_no_symmetry,4,851647329,0.0011855494692471025,3600.001921,0.822081,0
4,219,scip_no_symmetry,0,834200000,0.0004319227968852084,3600.002938,0.677281,0
4,219,scip_no_symmetry,1,834200000,0.0004319227968852084,3600.001408,0.720282,0
4,219,scip_no_symmetry,2,834200000,0.0004319227968852084,3600.001795,0.6410859999999999,0
4,219,scip_no_symmetry,3,834200000,0.0004319227968852084,3600.006059,0.7908489999999999,0
4,219,scip_no_symmetry,4,834200000,0.0004319227968852084,3600.001148,0.7919769999999999,0
4,220,scip_no_symmetry,0,180900000,0.0,0.394081,0.12136,0
4,220,scip_no_symmetry,1,180900000,0.0,0.351228,0.114307,0
4,220,scip_no_symmetry,2,180900000,0.0,0.615468,0.227227,0
4,220,scip_no_symmetry,3,180900000,0.0,0.390057,0.131377,0
4,220,scip_no_symmetry,4,180900000,0.0,0.367098,0.124029,0
4,221,scip_no_symmetry,0,183840000,0.0,0.34054399999999996,0.124154,0
4,221,scip_no_symmetry,1,183869000,0.0,0.30830799999999997,0.121014,0
4,221,scip_no_symmetry,2,183965000,0.0,0.52555,0.191517,0
4,221,scip_no_symmetry,3,184185000,0.0,0.5334329999999999,0.192099,0
4,221,scip_no_symmetry,4,183997000,0.0,0.360487,0.129775,0
4,222,scip_no_symmetry,0,182912420,0.0,0.33468899999999996,0.122259,0
4,222,scip_no_symmetry,1,183167890,0.0,0.957622,0.419958,0
4,222,scip_no_symmetry,2,182785360,0.0,0.313538,0.124182,0
4,222,scip_no_symmetry,3,182975440,0.0,0.291809,0.115267,0
4,222,scip_no_symmetry,4,182980860,0.0,0.453829,0.177234,0
4,223,scip_no_symmetry,0,183449983,0.0,0.345121,0.129401,0
4,223,scip_no_symmetry,1,183512208,0.0,0.330571,0.126745,0
4,223,scip_no_symmetry,2,183397816,0.0,0.34029899999999996,0.12595199999999998,0
4,223,scip_no_symmetry,3,183248258,0.0,1.052714,0.400317,0
4,223,scip_no_symmetry,4,183434349,0.0,0.507718,0.210545,0
4,224,scip_no_symmetry,0,102200000,0.0,0.062952,0.019128,0
4,224,scip_no_symmetry,1,102200000,0.0,0.08532,0.023006,0
4,224,scip_no_symmetry,2,102200000,0.0,0.0602,0.018373,0
4,224,scip_no_symmetry,3,102200000,0.0,0.085704,0.024005,0
4,224,scip_no_symmetry,4,102200000,0.0,0.06398999999999999,0.019588,0
4,225,scip_no_symmetry,0,102909620,0.0,0.065026,0.018369,0
4,225,scip_no_symmetry,1,102662410,0.0,0.071,0.019471,0
4,225,scip_no_symmetry,2,102960780,0.0,0.064924,0.01906,0
4,225,scip_no_symmetry,3,102895150,0.0,0.065191,0.017421,0
4,225,scip_no_symmetry,4,102745330,0.0,0.068762,0.019524,0
4,226,scip_no_symmetry,0,98062815,0.0,36.145204,0.046637,0
4,226,scip_no_symmetry,1,97841443,0.0,36.45594,0.040186,0
4,226,scip_no_symmetry,2,98167961,0.0,41.034563,0.053058,0
4,226,scip_no_symmetry,3,98050403,0.0,46.676539,0.054983,0
4,226,scip_no_symmetry,4,98029229,0.0,45.212159,0.05434,0
4,227,scip_no_symmetry,0,96464000,0.0,150.11309,0.041453,0
4,227,scip_no_symmetry,1,96121000,0.0,1309.184374,0.156545,0
4,227,scip_no_symmetry,2,95903000,0.0,1430.390801,0.163791,0
4,227,scip_no_symmetry,3,96446000,0.0,156.539015,0.041352,0
4,227,scip_no_symmetry,4,96408000,0.0,160.727176,0.045911,0
4,228,scip_no_symmetry,0,180800000,0.0,1.184845,0.5150239999999999,0
4,228,scip_no_symmetry,1,180800000,0.0,1.239717,0.548686,0
4,228,scip_no_symmetry,2,180800000,0.0,0.7592439999999999,0.307494,0
4,228,scip_no_symmetry,3,180800000,0.0,0.875606,0.362525,0
4,228,scip_no_symmetry,4,180800000,0.0,0.720351,0.287953,0
4,229,scip_no_symmetry,0,184326000,0.0,0.7475379999999999,0.318495,0
4,229,scip_no_symmetry,1,184326000,0.0,0.720672,0.285025,0
4,229,scip_no_symmetry,2,184326000,0.0,0.7186629999999999,0.286343,0
4,229,scip_no_symmetry,3,184326000,0.0,0.709588,0.293367,0
4,229,scip_no_symmetry,4,184326000,0.0,1.188072,0.5467719999999999,0
4,230,scip_no_symmetry,0,183774340,0.0,0.74401,0.304116,0
4,230,scip_no_symmetry,1,183774340,0.0,1.102215,0.502126,0
4,230,scip_no_symmetry,2,183774340,0.0,0.739946,0.30882299999999996,0
4,230,scip_no_symmetry,3,183774340,0.0,0.7120489999999999,0.293794,0
4,230,scip_no_symmetry,4,183774340,0.0,0.690828,0.27258899999999997,0
4,231,scip_no_symmetry,0,183787074,0.0,0.755277,0.300002,0
4,231,scip_no_symmetry,1,183787074,0.0,1.093883,0.486462,0
4,231,scip_no_symmetry,2,183787074,0.0,0.753849,0.29486399999999996,0
4,231,scip_no_symmetry,3,183787074,0.0,0.7231839999999999,0.291927,0
4,231,scip_no_symmetry,4,183787074,0.0,0.707409,0.280782,0
4,232,scip_no_symmetry,0,181100000,0.0,1.73485,0.8142729999999999,0
4,232,scip_no_symmetry,1,181100000,0.0,1.89043,0.87913,0
4,232,scip_no_symmetry,2,181100000,0.0,1.706556,0.7989109999999999,0
4,232,scip_no_symmetry,3,181100000,0.0,2.621326,1.241509,0
4,232,scip_no_symmetry,4,181100000,0.0,2.597214,1.255524,0
4,233,scip_no_symmetry,0,183694000,0.0,1.597907,0.7419319999999999,0
4,233,scip_no_symmetry,1,183694000,0.0,4.677667,2.340668,0
4,233,scip_no_symmetry,2,183694000,0.0,4.783738,2.394533,0
4,233,scip_no_symmetry,3,183694000,0.0,1.721599,0.8344889999999999,0
4,233,scip_no_symmetry,4,183694000,0.0,1.888958,0.936378,0
4,234,scip_no_symmetry,0,183551060,0.0,1.8082,0.887438,0
4,234,scip_no_symmetry,1,183551060,0.0,1.855129,0.854625,0
4,234,scip_no_symmetry,2,183551060,0.0,2.488719,1.200457,0
4,234,scip_no_symmetry,3,183551060,0.0,5.179398,2.343202,0
4,234,scip_no_symmetry,4,183551060,0.0,1.7106819999999998,0.806987,0
4,235,scip_no_symmetry,0,184416659,0.0,1.579104,0.72012,0
4,235,scip_no_symmetry,1,184416659,0.0,1.651972,0.745892,0
4,235,scip_no_symmetry,2,184416659,0.0,1.686565,0.792785,0
4,235,scip_no_symmetry,3,184416659,0.0,1.637958,0.7324579999999999,0
4,235,scip_no_symmetry,4,184416659,0.0,2.7701979999999997,1.384248,0
4,236,scip_no_symmetry,0,131900000,0.0,0.16910699999999998,0.057637,0
4,236,scip_no_symmetry,1,131900000,0.0,0.586509,0.197971,0
4,236,scip_no_symmetry,2,131900000,0.0,0.187098,0.058795,0
4,236,scip_no_symmetry,3,131900000,0.0,0.160626,0.056538,0
4,236,scip_no_symmetry,4,131900000,0.0,0.191147,0.062738,0
4,237,scip_no_symmetry,0,132961000,0.0,0.184357,0.06257499999999999,0
4,237,scip_no_symmetry,1,133146000,0.0,0.16641799999999998,0.057816,0
4,237,scip_no_symmetry,2,133178000,0.0,0.16389199999999998,0.055465,0
4,237,scip_no_symmetry,3,133062000,0.0,0.254095,0.081227,0
4,237,scip_no_symmetry,4,133410000,0.0,0.234524,0.07875599999999999,0
4,238,scip_no_symmetry,0,117293650,0.005885815185403178,3600.010492,0.074431,0
4,238,scip_no_symmetry,1,117151770,0.005885815185403178,3600.003133,0.121687,0
4,238,scip_no_symmetry,2,117003820,0.005885815185403178,3600.000875,0.13214099999999998,0
4,238,scip_no_symmetry,3,117528820,0.005885815185403178,3600.016047,0.058816999999999994,0
4,238,scip_no_symmetry,4,117087110,0.005885815185403178,3600.000924,0.129,0
4,239,scip_no_symmetry,0,117179312,0.005892751915144506,3600.002623,0.124643,0
4,239,scip_no_symmetry,1,116855443,0.0058927519151443725,3600.003052,0.130734,0
4,239,scip_no_symmetry,2,117045030,0.0058927519151443725,3600.00217,0.148111,0
4,239,scip_no_symmetry,3,116982214,0.0058927519151443725,3600.001017,0.126449,0
4,239,scip_no_symmetry,4,117058278,0.0058927519151443725,3600.002066,0.136479,0
4,240,scip_no_symmetry,0,1313078000,0.0,60.36903,2.23662,0
4,240,scip_no_symmetry,1,1313841000,0.0,49.511264,2.380978,0
4,240,scip_no_symmetry,2,1312338000,0.0,89.628,2.543729,0
4,240,scip_no_symmetry,3,1313405000,0.0,95.306171,5.261963,0
4,240,scip_no_symmetry,4,1312058000,0.0,45.140996,2.541046,0
4,241,scip_no_symmetry,0,1312627810,0.0,31.281771,2.5205029999999997,0
4,241,scip_no_symmetry,1,1311832160,0.0,70.163881,3.501524,0
4,241,scip_no_symmetry,2,1310761360,0.0,34.577033,2.527077,0
4,241,scip_no_symmetry,3,1311305620,0.0,41.425805,2.454307,0
4,241,scip_no_symmetry,4,1311238500,0.0,103.026404,2.473687,0
4,242,scip_no_symmetry,0,1300138002,0.00039896800276617816,3600.005467,6.433725,0
4,242,scip_no_symmetry,1,1300863541,0.00039896800276617816,3600.061766,6.50488,0
4,242,scip_no_symmetry,2,1299463503,0.00039896800276617816,3600.004129,2.637341,0
4,242,scip_no_symmetry,3,1299162466,0.00039896800276617816,3600.002953,2.518593,0
4,242,scip_no_symmetry,4,1297928435,0.00039896800276617816,3600.003212,2.525833,0
4,243,scip_no_symmetry,0,1269200000,0.0002432044619911075,3600.024544,6.548332,0
4,243,scip_no_symmetry,1,1269200000,0.0002432044619911075,3600.003856,3.429697,0
4,243,scip_no_symmetry,2,1269200000,0.0002432044619911075,3600.005251,3.37381,0
4,243,scip_no_symmetry,3,1269200000,0.0002432044619911075,3600.005321,3.447111,0
4,243,scip_no_symmetry,4,1269200000,0.0002432044619911075,3600.005062,2.40444,0
4,244,scip_no_symmetry,0,1252915258,0.0,151.382472,0.367757,0
4,244,scip_no_symmetry,1,1253353740,0.0,875.628929,2.6552949999999997,0
4,244,scip_no_symmetry,2,1251303025,0.0,113.324655,0.355363,0
4,244,scip_no_symmetry,3,1253063448,0.0,159.232569,0.624958,0
4,244,scip_no_symmetry,4,1253146972,0.0,103.215661,0.338682,0
4,245,scip_no_symmetry,0,1249273000,0.0,53.836288,0.375879,0
4,245,scip_no_symmetry,1,1248736000,0.0,115.787249,1.106259,0
4,245,scip_no_symmetry,2,1249976000,0.0,57.803951,0.41355,0
4,245,scip_no_symmetry,3,1248774000,0.0,65.357976,0.543378,0
4,245,scip_no_symmetry,4,1249140000,0.0,218.974631,1.127963,0
4,246,scip_no_symmetry,0,1224100000,0.00021519847789775,3600.000688,0.849586,0
4,246,scip_no_symmetry,1,1224100000,0.00023057334196417744,3600.000456,0.816167,0
4,246,scip_no_symmetry,2,1224100000,0.00023057334196417744,3600.001271,0.8039189999999999,0
4,246,scip_no_symmetry,3,1224100000,0.00023057334196417744,3600.003517,0.894967,0
4,246,scip_no_symmetry,4,1224100000,0.00023057334196417744,3600.001017,0.908941,0
4,247,scip_no_symmetry,0,1254670320,0.0,109.782113,0.697558,0
4,247,scip_no_symmetry,1,1253758120,0.0,50.815075,0.363388,0
4,247,scip_no_symmetry,2,1253852710,0.0,40.082528,0.374414,0
4,247,scip_no_symmetry,3,1253819410,0.0,70.651877,0.648156,0
4,247,scip_no_symmetry,4,1254556580,0.0,74.194045,0.651517,0
4,248,scip_no_symmetry,0,1363700000,0.0,865.175092,7.684651,0
4,248,scip_no_symmetry,1,1363700000,0.0,864.040758,5.647835,0
4,248,scip_no_symmetry,2,1363700000,0.0,484.386502,7.656645,0
4,248,scip_no_symmetry,3,1363700000,0.0,845.267355,5.953927,0
4,248,scip_no_symmetry,4,1363700000,0.0,937.586462,5.760023,0
4,249,scip_no_symmetry,0,1375340000,0.0004786259333206363,3600.17279,5.6942070000000005,0
4,249,scip_no_symmetry,1,1374472000,0.0004786259333206363,3600.015322,5.780034,0
4,249,scip_no_symmetry,2,1376381000,0.0004786259333206363,3600.027743,5.585999,0
4,249,scip_no_symmetry,3,1375126000,0.0004786259333206363,3600.022654,5.808076,0
4,249,scip_no_symmetry,4,1375482000,0.0004786259333206363,3600.101761,5.527032,0
4,250,scip_no_symmetry,0,1487877851,0.0,128.830718,5.746007,0
4,250,scip_no_symmetry,1,1490795487,0.0,109.928547,5.741974,0
4,250,scip_no_symmetry,2,1488858205,0.0,147.326753,5.751022,0
4,250,scip_no_symmetry,3,1489122746,0.0,106.356896,5.72098,0
4,250,scip_no_symmetry,4,1489550339,0.0,147.82168,5.603582,0
4,251,scip_no_symmetry,0,1406767490,0.000245398773006135,3600.010033,5.994243,0
4,251,scip_no_symmetry,1,1404254110,0.000245398773006135,3600.011206,5.619873,0
4,251,scip_no_symmetry,2,1405052670,0.000245398773006135,3600.049228,5.883608,0
4,251,scip_no_symmetry,3,1404724740,0.000245398773006135,3604.28307,15.3872,0
4,251,scip_no_symmetry,4,1403746070,0.000245398773006135,3600.190568,6.174432,0
4,252,scip_no_symmetry,0,1709100000,0.0,1560.097882,12.83467,0
4,252,scip_no_symmetry,1,1709100000,0.0,744.647255,12.789757,0
4,252,scip_no_symmetry,2,1709100000,0.0,1364.594511,13.218019,0
4,252,scip_no_symmetry,3,1709100000,0.0,1305.727955,12.920894,0
4,252,scip_no_symmetry,4,1709100000,0.0,1237.71898,12.849783,0
4,253,scip_no_symmetry,0,1614560278,0.0,2228.825919,15.813592,0
4,253,scip_no_symmetry,1,1615907565,0.0,1506.709627,13.133719,0
4,253,scip_no_symmetry,2,1615395646,0.0,3599.255405,13.129606,0
4,253,scip_no_symmetry,3,1626507307,0.007005477009298179,3600.687204,12.871073,0
4,253,scip_no_symmetry,4,1635758682,0.013374092472296522,3600.12383,16.105649,0
4,254,scip_no_symmetry,0,1541449000,0.0,2268.939224,13.000677,0
4,254,scip_no_symmetry,1,1549993000,0.006018188302425107,3600.097228,13.005255,0
4,254,scip_no_symmetry,2,1548696000,0.005349500713266762,3600.027449,13.635275,0
4,254,scip_no_symmetry,3,1541664000,0.0,2214.585951,13.046149,0
4,254,scip_no_symmetry,4,1540911000,0.0,3302.085013,13.080753,0
4,255,scip_no_symmetry,0,1535276650,0.0,2512.762632,12.767468,0
4,255,scip_no_symmetry,1,1533775650,0.0,1408.354496,12.728473,0
4,255,scip_no_symmetry,2,1534018890,0.0,2593.213066,12.971813,0
4,255,scip_no_symmetry,3,1532911890,0.0,3554.175194,12.793104,0
4,255,scip_no_symmetry,4,1534964900,0.0,2340.182265,12.88524,0
4,256,scip_no_symmetry,0,1286945571,0.0,10.609271,1.13,0
4,256,scip_no_symmetry,1,1287733419,0.0,32.003286,3.076848,0
4,256,scip_no_symmetry,2,1287391367,0.0,36.115893,3.138492,0
4,256,scip_no_symmetry,3,1286959185,0.0,31.996476,3.14496,0
4,256,scip_no_symmetry,4,1285015774,0.0,10.285131,1.236741,0
4,257,scip_no_symmetry,0,1269151210,0.0006133882202200019,3600.002576,1.720928,0
4,257,scip_no_symmetry,1,1268634030,0.0006133882202200019,3600.002305,1.077261,0
4,257,scip_no_symmetry,2,1270710660,0.0006133882202200019,3600.003569,1.745644,0
4,257,scip_no_symmetry,3,1268795040,0.0006133882202200019,3600.001965,1.076171,0
4,257,scip_no_symmetry,4,1269151150,0.0006133882202200019,3600.002147,1.213904,0
4,258,scip_no_symmetry,0,1241300000,0.0005645872561975044,3600.003,1.281719,0
4,258,scip_no_symmetry,1,1241300000,0.0005645872561975044,3600.013742,3.207847,0
4,258,scip_no_symmetry,2,1241300000,0.0005645872561975044,3600.006581,3.151228,0
4,258,scip_no_symmetry,3,1241300000,0.0005645872561975044,3600.002392,1.15592,0
4,258,scip_no_symmetry,4,1241300000,0.0005645872561977005,3600.002149,1.073171,0
4,259,scip_no_symmetry,0,1261942000,0.00017581902361838393,3600.00259,1.320926,0
4,259,scip_no_symmetry,1,1263741000,0.00017581902361838393,3600.018599,1.7139829999999998,0
4,259,scip_no_symmetry,2,1263197000,0.00017581902361838393,3600.003664,1.264345,0
4,259,scip_no_symmetry,3,1262175000,0.00017581902361838393,3600.001856,2.683128,0
4,259,scip_no_symmetry,4,1261561000,0.00017581902361838393,3600.006579,1.160874,0
4,260,scip_no_symmetry,0,1686300000,0.00033994141676247004,3600.006086,3.221948,0
4,260,scip_no_symmetry,1,1686300000,0.00033994141676247004,3600.088347,8.846943,0
4,260,scip_no_symmetry,2,1686300000,0.0003399414167626143,3600.109222,8.76053,0
4,260,scip_no_symmetry,3,1686300000,0.00033994141676247004,3600.147302,8.858664,0
4,260,scip_no_symmetry,4,1686300000,0.00033994141676247004,3600.005431,3.660596,0
4,261,scip_no_symmetry,0,1714181976,0.000201922300298845,3600.005485,3.54567,0
4,261,scip_no_symmetry,1,1713933270,0.000201922300298845,3600.00435,5.309302,0
4,261,scip_no_symmetry,2,1713025556,0.000201922300298845,3600.018743,4.757959,0
4,261,scip_no_symmetry,3,1712649700,0.000201922300298845,3601.270003,4.8496179999999995,0
4,261,scip_no_symmetry,4,1713745884,0.000201922300298845,3600.028942,4.890281,0
4,262,scip_no_symmetry,0,1714914000,0.00030227918505531707,3600.008703,4.70957,0
4,262,scip_no_symmetry,1,1715260000,0.00030227918505531707,3600.006164,4.766242,0
4,262,scip_no_symmetry,2,1712465000,0.00030227918505531707,3600.030214,8.81114,0
4,262,scip_no_symmetry,3,1715329000,0.00030227918505531707,3600.037859,9.047462,0
4,262,scip_no_symmetry,4,1714268000,0.00030227918505531707,3600.050787,8.811011,0
4,263,scip_no_symmetry,0,1712794870,0.0002386924062765487,3600.004724,3.604015,0
4,263,scip_no_symmetry,1,1711796800,0.0002386924062765487,3600.003689,4.823523,0
4,263,scip_no_symmetry,2,1711911760,0.0002386924062765487,3600.004185,3.628838,0
4,263,scip_no_symmetry,3,1714821410,0.0002386924062765487,3600.017429,8.766791,0
4,263,scip_no_symmetry,4,1711057370,0.0002386924062765487,3600.015347,8.858585,0
4,264,scip_no_symmetry,0,1628700000,0.0,52.249425,0.549507,0
4,264,scip_no_symmetry,1,1628700000,0.0,10.586685,0.474465,0
4,264,scip_no_symmetry,2,1628700000,0.0,118.721308,0.469133,0
4,264,scip_no_symmetry,3,1628700000,0.0,59.653748,0.965301,0
4,264,scip_no_symmetry,4,1628700000,0.0,9.562595,0.510551,0
4,265,scip_no_symmetry,0,1661391000,0.0004336644647268509,3600.001557,1.304212,0
4,265,scip_no_symmetry,1,1663931000,0.0003920466220329284,3600.001253,1.426862,0
4,265,scip_no_symmetry,2,1662736000,0.0004235749727700978,3600.001273,1.414424,0
4,265,scip_no_symmetry,3,1661395000,0.0003920466220329284,3600.003369,1.382975,0
4,265,scip_no_symmetry,4,1662743000,0.0004286196933100672,3600.001347,1.235778,0
4,266,scip_no_symmetry,0,1659082375,0.0,379.781859,1.436967,0
4,266,scip_no_symmetry,1,1659892561,0.0,315.933862,1.431996,0
4,266,scip_no_symmetry,2,1660333002,0.0,185.873706,0.496754,0
4,266,scip_no_symmetry,3,1659812650,0.0,273.421227,0.552165,0
4,266,scip_no_symmetry,4,1660954151,0.0,102.26857,0.588314,0
4,267,scip_no_symmetry,0,1657474070,0.0,1026.067956,1.457236,0
4,267,scip_no_symmetry,1,1659038270,0.0,3348.041706,1.573567,0
4,267,scip_no_symmetry,2,1660020740,0.0,1323.678969,0.8697269999999999,0
4,267,scip_no_symmetry,3,1658331720,0.0,957.696592,0.647995,0
4,267,scip_no_symmetry,4,1659149720,0.00012681537883420664,3600.006505,3.694028,0
4,268,scip_no_symmetry,0,1820000000,0.0022091310751104565,3601.030045,20.673334,0
4,268,scip_no_symmetry,1,1816000000,0.0,1827.184341,20.893489,0
4,268,scip_no_symmetry,2,1816000000,0.0,1941.838818,7.547147,0
4,268,scip_no_symmetry,3,1816000000,0.0,2093.476846,11.490381,0
4,268,scip_no_symmetry,4,1816000000,0.0,2543.212831,11.583022,0
4,269,scip_no_symmetry,0,1834272330,0.002932299883394035,3600.925012,20.643408,0
4,269,scip_no_symmetry,1,1829700040,0.00010288771520677936,3600.309051,16.20806,0
