bit_num,problem,mode,seed,Objective value,Solving time,num_generators
5,0,ortools_cp,0,-1.28446e6,25.279865259,2423
5,0,ortools_cp,1,-1.28446e6,29.12117883,2423
5,0,ortools_cp,2,-1.28446e6,28.930326998,2423
5,0,ortools_cp,3,-1.28446e6,29.753671532,2423
5,0,ortools_cp,4,-1.284302e6,40.831331021,2423
5,1,ortools_cp,0,-1.150455e6,70.526310733,2229
5,1,ortools_cp,1,-1.150455e6,65.204937695,2229
5,1,ortools_cp,2,-1.150455e6,54.457108125000005,2229
5,1,ortools_cp,3,-1.148556e6,52.251244447000005,2229
5,1,ortools_cp,4,-1.150455e6,67.87215411400001,2229
5,2,ortools_cp,0,-1.175592e6,41.547791642,2251
5,2,ortools_cp,1,-1.177709e6,32.351086040000006,2251
5,2,ortools_cp,2,-1.175457e6,151.600626013,2251
5,2,ortools_cp,3,-1.177407e6,36.365810478,2251
5,2,ortools_cp,4,-1.177574e6,42.256628385000006,2251
5,3,ortools_cp,0,-1.966004e6,29.282445059,1080
5,3,ortools_cp,1,-1.966004e6,25.319847503,1080
5,3,ortools_cp,2,-1.966004e6,32.658433568,1080
5,3,ortools_cp,3,-1.966004e6,27.748923593,1080
5,3,ortools_cp,4,-1.966004e6,28.524458461,1080
5,4,ortools_cp,0,-1.194482e6,28.323562366,2280
5,4,ortools_cp,1,-1.198188e6,28.006155155,2280
5,4,ortools_cp,2,-1.199078e6,35.183790789,2280
5,4,ortools_cp,3,-1.20017e6,41.584699668000006,2280
5,4,ortools_cp,4,-1.19997e6,24.42585659,2280
5,5,ortools_cp,0,75545.0,1.776296896,14
5,5,ortools_cp,1,75546.0,1.483539305,14
5,5,ortools_cp,2,75547.0,1.6997081770000002,14
5,5,ortools_cp,3,75543.0,1.665789807,14
5,5,ortools_cp,4,75544.0,1.7204223010000002,14
5,6,ortools_cp,0,612953.0,0.7320637320000001,0
5,6,ortools_cp,1,612953.0,0.676543852,0
5,6,ortools_cp,2,612972.0,0.7390780760000001,0
5,6,ortools_cp,3,612972.0,0.725718339,0
5,6,ortools_cp,4,612972.0,0.73652642,0
5,7,ortools_cp,0,-3.914958e6,3600.104555613,0
5,7,ortools_cp,1,-3.915004e6,3600.0718772190003,0
5,7,ortools_cp,2,-3.915004e6,3600.068031219,0
5,7,ortools_cp,3,-3.915004e6,3600.2662220720003,0
5,7,ortools_cp,4,-3.914958e6,3600.0649547840003,0
5,8,ortools_cp,0,Inf,3600.0,1
5,8,ortools_cp,1,-4.90934e6,3601.116257771,0
5,8,ortools_cp,2,-4.914653e6,3600.755192459,1
5,8,ortools_cp,3,Inf,3600.0,0
5,8,ortools_cp,4,Inf,3600.0,0
5,9,ortools_cp,0,Inf,3600.0,0
5,9,ortools_cp,1,Inf,3600.0,0
5,9,ortools_cp,2,Inf,3600.0,0
5,9,ortools_cp,3,Inf,3600.0,0
5,9,ortools_cp,4,Inf,3600.0,0
5,10,ortools_cp,0,-1.2358947e7,3600.245702595,0
5,10,ortools_cp,1,-1.2358216e7,3600.215132447,0
5,10,ortools_cp,2,-1.2358216e7,968.616371621,0
5,10,ortools_cp,3,-1.2358216e7,2278.834515646,0
5,10,ortools_cp,4,-1.2358216e7,1725.477309502,0
5,11,ortools_cp,0,-6.139605e6,3600.8306881380004,1
5,11,ortools_cp,1,-6.126528e6,3602.380983972,2
5,11,ortools_cp,2,-6.122957e6,3600.879604781,1
5,11,ortools_cp,3,-6.152776e6,3600.803299422,2
5,11,ortools_cp,4,-6.151719e6,3600.8412850490004,1
5,12,ortools_cp,0,1.474684e6,3600.5165604830004,1005
5,12,ortools_cp,1,1.474684e6,3600.4514255800004,1001
5,12,ortools_cp,2,1.474684e6,3600.4095005380004,1010
5,12,ortools_cp,3,1.474684e6,3604.210322658,1000
5,12,ortools_cp,4,1.474684e6,3600.3253760790003,1008
5,13,ortools_cp,0,680386.0,3604.982172816,0
5,13,ortools_cp,1,746730.0,3602.574380905,0
5,13,ortools_cp,2,761924.0,3603.944608023,0
5,13,ortools_cp,3,820333.0,3622.654291872,0
5,13,ortools_cp,4,832656.0,3602.0099905340003,0
5,14,ortools_cp,0,1.333035e6,3601.3666069600004,0
5,14,ortools_cp,1,950025.0,3602.2256815620003,0
5,14,ortools_cp,2,1.014522e6,3602.04378234,0
5,14,ortools_cp,3,1.373912e6,3601.716697618,0
5,14,ortools_cp,4,942624.0,3600.9239263520003,0
5,15,ortools_cp,0,91853.0,3553.224092507,0
