bit_num,problem,mode,seed,Objective value,Solving time,num_generators
4,0,ortools_cp,0,-1.284699e6,36.236096669000005,2426
4,0,ortools_cp,1,-1.284701e6,31.092217549,2426
4,0,ortools_cp,2,-1.278841e6,40.897255703,2426
4,0,ortools_cp,3,-1.284331e6,31.744353746,2426
4,0,ortools_cp,4,-1.284701e6,54.442566157,2426
4,1,ortools_cp,0,-1.167348e6,38.020439649,2231
4,1,ortools_cp,1,-1.162799e6,29.117357468,2231
4,1,ortools_cp,2,-1.161575e6,38.881274708,2231
4,1,ortools_cp,3,-1.166894e6,29.416699178,2231
4,1,ortools_cp,4,-1.16374e6,28.576875762,2231
4,2,ortools_cp,0,-1.157698e6,67.545029634,2253
4,2,ortools_cp,1,-1.157698e6,50.507992273000006,2253
4,2,ortools_cp,2,-1.157698e6,50.311643369,2253
4,2,ortools_cp,3,-1.157698e6,53.718850435,2253
4,2,ortools_cp,4,-1.157698e6,58.251438847,2253
4,3,ortools_cp,0,-1.919864e6,26.451615777,1081
4,3,ortools_cp,1,-1.919864e6,41.299332724,1081
4,3,ortools_cp,2,-1.919864e6,33.422783326,1081
4,3,ortools_cp,3,-1.919864e6,26.281096277000003,1081
4,3,ortools_cp,4,-1.919864e6,26.259033010000003,1081
4,4,ortools_cp,0,-1.1854e6,145.267609604,2282
4,4,ortools_cp,1,-1.1854e6,94.806991217,2282
4,4,ortools_cp,2,-1.1854e6,100.789313582,2282
4,4,ortools_cp,3,-1.1852e6,118.305497704,2282
4,4,ortools_cp,4,-1.180201e6,113.197482977,2282
4,5,ortools_cp,0,75547.0,1.636800722,14
4,5,ortools_cp,1,75547.0,1.818650238,14
4,5,ortools_cp,2,75547.0,1.7873135320000002,14
4,5,ortools_cp,3,75547.0,1.412809367,14
4,5,ortools_cp,4,75547.0,1.5348340770000002,14
4,6,ortools_cp,0,612936.0,0.6617454530000001,0
4,6,ortools_cp,1,612933.0,0.6319045990000001,0
4,6,ortools_cp,2,612922.0,0.6227907060000001,0
