bit_num,problem,mode,seed,Objective value,Solving time,num_generators
0,0,ortools_cp,0,-1.285215e6,378.85301365,2423
0,0,ortools_cp,1,-1.285215e6,223.118861997,2423
0,0,ortools_cp,2,-1.285215e6,101.540877102,2423
0,0,ortools_cp,3,-1.285215e6,52.989365786,2423
0,0,ortools_cp,4,-1.285215e6,61.182068091000005,2423
0,1,ortools_cp,0,-1.169073e6,38.845599451000005,2229
0,1,ortools_cp,1,-1.169073e6,27.761454934000003,2229
0,1,ortools_cp,2,-1.169073e6,34.890526484,2229
0,1,ortools_cp,3,-1.169073e6,32.428968461000004,2229
0,1,ortools_cp,4,-1.169073e6,39.821085536000005,2229
0,2,ortools_cp,0,-1.1849e6,30.804349752,2251
0,2,ortools_cp,1,-1.1849e6,31.457529247000004,2251
0,2,ortools_cp,2,-1.1849e6,38.22271657,2251
0,2,ortools_cp,3,-1.1849e6,21.233821555,2251
0,2,ortools_cp,4,-1.1849e6,25.308256553000003,2251
0,3,ortools_cp,0,-1.966004e6,21.70736087,1080
0,3,ortools_cp,1,-1.966004e6,31.021500078000003,1080
0,3,ortools_cp,2,-1.966004e6,29.026395695,1080
0,3,ortools_cp,3,-1.966004e6,29.121912119,1080
0,3,ortools_cp,4,-1.966004e6,28.649415450000003,1080
0,4,ortools_cp,0,-1.200307e6,34.169519602,2279
0,4,ortools_cp,1,-1.200307e6,28.753942152,2279
0,4,ortools_cp,2,-1.200307e6,34.344341024,2279
0,4,ortools_cp,3,-1.200307e6,35.381759755000004,2279
0,4,ortools_cp,4,-1.200307e6,24.173728281,2279
0,5,ortools_cp,0,75507.0,1.653964967,13
0,5,ortools_cp,1,75507.0,1.356837543,13
0,5,ortools_cp,2,75507.0,1.569450876,13
0,5,ortools_cp,3,75507.0,1.4234960410000002,13
0,5,ortools_cp,4,75507.0,1.675845108,13
0,6,ortools_cp,0,612913.0,0.611377901,0
0,6,ortools_cp,1,612913.0,0.627283029,0
0,6,ortools_cp,2,612913.0,0.6141638530000001,0
0,6,ortools_cp,3,612913.0,0.656437989,0
0,6,ortools_cp,4,612913.0,0.603159961,0
0,7,ortools_cp,0,-3.923806e6,3600.231735501,0
0,7,ortools_cp,1,-3.923806e6,3600.1421325260003,0
0,7,ortools_cp,2,-3.923806e6,3600.105607597,0
0,7,ortools_cp,3,-3.923806e6,3600.049411455,0
0,7,ortools_cp,4,-3.923806e6,3600.1108224500003,0
0,8,ortools_cp,0,Inf,3600.0,1
0,8,ortools_cp,1,Inf,3600.0,0
0,8,ortools_cp,2,Inf,3600.0,1
0,8,ortools_cp,3,Inf,3600.0,0
0,8,ortools_cp,4,Inf,3600.0,0
0,9,ortools_cp,0,Inf,3600.0,0
0,9,ortools_cp,1,Inf,3600.0,0
0,9,ortools_cp,2,Inf,3600.0,0
0,9,ortools_cp,3,Inf,3600.0,0
0,9,ortools_cp,4,Inf,3600.0,0
0,10,ortools_cp,0,-1.2414004e7,3600.259641732,0
0,10,ortools_cp,1,-1.2414004e7,1260.446078647,0
0,10,ortools_cp,2,-1.2414004e7,3600.2298129650003,0
0,10,ortools_cp,3,-1.2414004e7,3602.4594315380004,0
0,10,ortools_cp,4,-1.2414004e7,1513.3584804240002,0
0,11,ortools_cp,0,-6.116969e6,3601.3997805030003,1
0,11,ortools_cp,1,-6.164112e6,3600.9171673580004,2
0,11,ortools_cp,2,-6.171661e6,3600.6491905780003,1
0,11,ortools_cp,3,-6.163946e6,3600.665744971,2
0,11,ortools_cp,4,-6.171255e6,3600.953264911,1
0,12,ortools_cp,0,1.474504e6,3600.4241999510004,852
0,12,ortools_cp,1,1.474504e6,3601.00712194,852
0,12,ortools_cp,2,1.474504e6,3600.427414944,852
0,12,ortools_cp,3,1.474504e6,3604.084389678,852
0,12,ortools_cp,4,1.474504e6,3600.351687497,852
